word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
편곡,"참여 서태지 - 프로듀서, 보컬, 작사·작곡·편곡, 기타, 베이스 기타, 퍼포먼스",10,297,"['íİ¸', 'ê³¡']",2,4
파동,파일럿 파동 모형과 해석은 양자 형식주의에 찬성하여 1952년 데이비드 봄에 의해 재발견되고 향상될 때까지 포기되었다.,15,120,"['íĮĮ', 'ëıĻ']",2,4
세트,스톤턴 체스 세트 디자인이 표준이며 현재 가장 많이 쓰이는 체스 세트 디자인이다.,12,140,"['ìĦ¸', 'íĬ¸']",2,4
부위,"멱은 머리와 몸통을 연결하는 부위, 목을 가리킨다. ""돼지 멱 따는 소리""",11,81,"['ë¶Ģ', 'ìľĦ']",2,4
장비,이 비행기는 장비 이상으로 출발부터 6시간 넘게 지연돼 승객들은 24시간 가까이 비행기에 갇혀 있었다.,14,156,"['ìŀ¥', 'ë¹Ħ']",2,4
여성,"2007년 11월 한국은행에 의해 ""백범 김구는 독립애국지사, 신사임당은 여성·문화예술인의 대표적인 상징성이 있다""며 50000원 지폐 도안 인물로 선정되었다.",17,1725,"['ìĹ¬', 'ìĦ±']",2,4
신경,"2011년 12월 8일 ~ 2012년 6월 21일) 밤중에 메이크가 신경 쓰여서(2012년 6월 3일~ 2013년 5월 26일, 도중 하차)",18,213,"['ìĭł', 'ê²½']",2,4
버스,독립적으로 운영된 홀린저 버스 라인 & 댄포스 버스 라인의 버스 노선과 터미널 건물은 토론토 교통국이 인수하여 운행하게 되었다.,18,617,"['ë²Ħ', 'ìĬ¤']",2,4
다음,2018년 FIFA U-20 여자 월드컵 참가 팀 다음 3개 팀은 프랑스에서 열린 2018년 FIFA U-20 여자 월드컵 참가 자격을 획득했다.,20,2197,"['ëĭ¤', 'ìĿĮ']",2,4
세무,"기장은 물론 컨설팅과 CFO 서비스까지 세무, 회계, 재무에 이르는 모든 영역을 통합하여 관리가 가능하다.",14,74,"['ìĦ¸', 'ë¬´']",2,4
신규,닥터심슨은 2016년 10월 18일부터 11월 8일까지 XTM 신규 과학 예능프로그램 <F학점 공대형>의 MC로 출연했다.,14,92,"['ìĭł', 'ê·ľ']",2,4
반도,"scope=""row"" | | 알래스카주 — 알래스카 반도 |-valign=""top"" | style=""background:#b0e0e6;"" | !",12,162,"['ë°ĺ', 'ëıĦ']",2,4
단기,볼튼 원더러스 FC 2011년 8월 31일 카퀴타는 볼튼 원더러스 FC로 6개월 단기 임대를 떠났다.,14,60,"['ëĭ¨', 'ê¸°']",2,4
구원,"2004년 그 해에 바비 밸런타인 감독이 취임하면서 투구 횟수가 증가되었고, 당초 메이저 리그의 기용법이 맞지 않았기 때문에 구원 성공률이 떨어졌다.",20,107,"['êµ¬', 'ìĽĲ']",2,4
와인,수입 와인의 관세를 낮추고 자국 내 와인 산업을 육성하여 국가적으로 낮은 도수의 술을 권장하려 한 것이다.,16,64,"['ìĻĢ', 'ìĿ¸']",2,4
부자,"는 부자(父子)간의 대립을 그린 것인데, 기성사회의 부정과 새로운 창조의 대망을 절규하는 일인칭의 희곡으로 표현주의극(表現主義劇)의 선구가 되었다.",16,65,"['ë¶Ģ', 'ìŀĲ']",2,4
출전,"2005년에는 이노우에 가즈키, 오니시 다카유키, 히데노리 등과 좌익수 자리를 놓고 경쟁했으며 또 다쓰나미를 대신해 3루수로 출전하는 등 출전 기회가 늘었다.",20,667,"['ì¶ľ', 'ìłĦ']",2,4
리더,팔로우 더 리더 (영화) Follow the Leader (콘의 음반) Follow the Leader (에릭 B. & 라킴의 음반),17,64,"['ë¦¬', 'ëįĶ']",2,4
주최,부총리 아리니크는 에르도안이 6월 13일 수요일 시위대 주최 측과 만나기로 결정했다고 말했다.,12,80,"['ì£¼', 'ìµľ']",2,4
진리,"괴델의 완전성 정리에 따르면, 다음 두 조건이 서로 동치이다. (모형 이론적 진리)",12,116,"['ì§Ħ', 'ë¦¬']",2,4
법학,법학 유예(猶豫)는 일을 결행하지 아니하고 날짜나 시간을 미루는 것 또는 그런 기간이다.,12,61,"['ë²ķ', 'íķĻ']",2,4
출구,"대합실(맞이방) 및 역무 시설은 서울교통공사(1번 출구) 측과 한국철도공사(2번 출구) 측에 각각 별도로 개설되어 있으며, 개찰구와 출구가 각각 하나씩 있다.",19,81,"['ì¶ľ', 'êµ¬']",2,4
초기,대규모 벌채로 인한 숲 지역의 축소는 초기 분포 지역을 감소시켰다.,10,873,"['ì´Ī', 'ê¸°']",2,4
소재,"대전광역시 문화재자료 회덕향교 대성전 - 읍내동 소재, 대전광역시 문화재자료 제5호",10,183,"['ìĨĮ', 'ìŀ¬']",2,4
전체,"이 책은 금강경에 대한 여러 명의 풀이집을 모아 편집한 것으로, 전체 32분(分) 가운데 제15분(分)부터 제32분(分)까지 수록되어 있다.",17,861,"['ìłĦ', 'ì²´']",2,4
동전,현행 동전 다음과 같은 동전들은 모두 알루미늄으로 제조되었으며 2002년에 발행되었다.,10,176,"['ëıĻ', 'ìłĦ']",2,4
타임,"~비경으로의 여행~ (2015년 7월, 〈키무라 타츠나리가 날았다!〉 제작위원회) 런치 타임 끝났습니다. (2016년 6월, 스파이스비주얼) -",15,108,"['íĥĢ', 'ìŀĦ']",2,4
센서,적외선 검색 및 추적 센서 하우징은 사용하지 않을 때 뒤로 돌려지며 후면도 RAM으로 처리된다.,14,63,"['ìĦ¼', 'ìĦľ']",2,4
연극,개요 1989년 언더그라운드 연극 음악을 의뢰받은 후와 다이스케가 객석도 텅텅 비었는데 밴드맨이나 많이 모아 채우고 싶다는 제안을 받고 결성했다.,19,711,"['ìĹ°', 'ê·¹']",2,4
성적,"성희롱이라는 번역이 부적절해 성적 괴롭힘으로 바꾸자는 의견이 있으며, 서울시는 2021년부터 용어를 전환했다.",12,424,"['ìĦ±', 'ìłģ']",2,4
결과,개표 결과 총선거인수: 총투표자수: 투표율: 정당별 당선자수 새정치국민회의 : 1명 자유민주연합 : 1명,13,1863,"['ê²°', 'ê³¼']",2,4
종목,1908년 하계 올림픽 경기 종목 올림픽 피겨스케이팅 1908년 하계 올림픽 피겨스케이팅 영국에서 개최된 피겨스케이팅 대회,15,334,"['ì¢ħ', 'ëª©']",2,4
윤리,같이 보기 돌봄 자율성 태움 의료윤리학 생명윤리학 덕 윤리 리스본 선언,11,116,"['ìľ¤', 'ë¦¬']",2,4
규칙,규칙 처음부터 동시에 한수씩 움직이다가 한 기물을 누군가 잡으면 게임이 시작된다.,11,147,"['ê·ľ', 'ì¹Ļ']",2,4
순위,각 조 2위 팀끼리의 순위 결정 각 조 2위 팀 중 상위 4개 팀이 플레이오프에 진출하게 된다.,17,347,"['ìĪľ', 'ìľĦ']",2,4
인가,학교 연혁 2005년 10월 15일 : 연제고등학교 설립인가 (남녀 8학급 완성 24학급 인가),13,283,"['ìĿ¸', 'ê°Ģ']",2,4
단역,단역 소공녀 - 주연 아담의 아담 - 주연 홈런날리다 -,10,86,"['ëĭ¨', 'ìĹŃ']",2,4
어휘,이실족의 세 마을에서 쓰이는 방언은 어휘 면에서 약간 차이가 있지만 서로 의사소통이 가능하다.,13,77,"['ìĸ´', 'íľĺ']",2,4
지급,제퍼슨은 조지 워싱턴과 다른 이들의 지지를 받으며 공물의 지급 중지를 계속 주장했다.,12,63,"['ì§Ģ', 'ê¸ī']",2,4
당주,시모레이제이가 레이제이 모치타메 (1401년 - 1454년) - 카미레이제이가의 3대 당주 레이제이 타메마사의 차남.,13,67,"['ëĭ¹', 'ì£¼']",2,4
국왕,샤롤레 백작령은 1272년에 프랑스의 국왕 루이 9세의 막내 아들이자 부르봉 가문의 창시자 클레르몽 백작 로베르과 결혼한 위그의 손녀 베아트리스에게 상속됐다.,20,337,"['êµŃ', 'ìĻķ']",2,4
전례,1625년에 네덜란드의 제독 바우더베인 헨드릭스는 함대를 이끌고 산후안에 전례 없는 공격을 가했다.,12,65,"['ìłĦ', 'ë¡Ģ']",2,4
대상,성질 시작 대상 을 가진 범주 위의 점을 가진 범주 는 항상 영 대상 을 가진다.,16,922,"['ëĮĢ', 'ìĥģ']",2,4
한인,기독교의 비율이 높은 이유 중 하나는 미국 한인 사회에서 기독교 교회가 핵심적인 교민 커뮤니티의 역할을 하기 때문이다.,17,65,"['íķľ', 'ìĿ¸']",2,4
안타,타이틀 수위 타자 : 1회(1946년) 최다 안타(당시는 타이틀은 아님) : 1회(1946년) ※1994년부터 타이틀로 제정됨,14,184,"['ìķĪ', 'íĥĢ']",2,4
암살,7월 7일 - 조브넬 모이즈 암살 사건: 아이티의 대통령 조브넬 모이즈가 암살되었다.,12,148,"['ìķĶ', 'ìĤ´']",2,4
최다,"2014년 11월, 호날두는 (예선전 포함) 23골로 UEFA 유럽 축구 선수권 대회 최다 득점자가 되었다.",14,345,"['ìµľ', 'ëĭ¤']",2,4
타자,"기타 타자 0명이서 승리 투수 : 2000년 7월 2일, 대 오릭스 블루웨이브 14차전(하코다테 오션스 스타디움) ※사상 최초.",17,133,"['íĥĢ', 'ìŀĲ']",2,4
임무,"임무 의무후송항공대는 전방지역 응급환자들의 수송은 물론 장비, 물자 공수와 민간인에 대해서도 긴급한 의무후송을 지원하고 있다.",15,146,"['ìŀĦ', 'ë¬´']",2,4
라이벌,이 팀은 쿠마시를 연고로 하는 아산테 코토코 FC와 라이벌 관계에 있다.,11,83,"['ëĿ¼ìĿ´', 'ë²Į']",2,4
전환,성적 지향 전환 시도가 실패한 경우 강제로 성전환 수술을 시키고 강제로 법적 성별을 정정시켜 사회로 내쫓았다.,16,141,"['ìłĦ', 'íĻĺ']",2,4
사망,1883년 출생 1955년 사망 일제강점기의 기업인 일제강점기의 교육인 대한민국의 기업인 대한민국의 교육인 신안군 출신 문태고등학교,15,2919,"['ìĤ¬', 'ë§Ŀ']",2,4
견해,"그람시는 위와 같은 견해 외에도 국가주의, 군주제, 도시-농촌 문제, 시민사회 등 수많은 지형에 관한 혁명적 분석을 시도하였다.",17,63,"['ê²¬', 'íķ´']",2,4
멸종,본 종은 멸종의 위협을 받아 천연기념물과 멸종 위기 야생 동물로 지정되어 보호받고 있다.,13,72,"['ë©¸', 'ì¢ħ']",2,4
지명,역사 시조 허강안(許康安)은 고려 현종 때 호부낭장(戶部郞將)을 역임하였으며 말년에 호장(戶長)을 지내고 하주자사(河州刺史)가 되어 하주(河州ㆍ하양의 옛 지명)에 정착하였다.,17,314,"['ì§Ģ', 'ëªħ']",2,4
궁궐,중양문(中陽門)은 궁궐 건축의 삼문 설치 형식에 따라 행궁의 정전인 봉수당을 바로 앞에서 가로막아 굳게 지키는 역할을 하는 내삼문(內三門)이다.,18,106,"['ê¶ģ', 'ê¶Ĳ']",2,4
방출,"또한, 일본 정부는 품귀 상품의 증산 요청 및 비축 물품의 방출 등의 조치를 했다 .",15,106,"['ë°©', 'ì¶ľ']",2,4
유해,유해반응 유해 반응으로는 테트라사이클린계 항생제에서 일반적으로 나타나는 위장 알레르기 및 광감작성 알레르기 반응이 있다.,14,65,"['ìľł', 'íķ´']",2,4
수사,"폰티나, 란지에 로젠크란츠, 조슈아 폰 아르님과 달리 셜록 홈즈나 에르퀼 푸아로처럼 탐정과 수사 고문, 프로파일러에 특화된 고도의 지능캐.",18,238,"['ìĪĺ', 'ìĤ¬']",2,4
근육,"이로 인해 아세틸콜린 결핍을 유발할 수 있으며, 그 결과 근육 기능 장애를 일으킬 수 있다.",15,77,"['ê·¼', 'ìľ¡']",2,4
실제,"실제 모델 드라마에서, 뉴 암스테르담은 미국에서 가장 오래된 공립 병원이라고 나온다.",11,335,"['ìĭ¤', 'ìłľ']",2,4
유전자,유전적 조건 : 부모에게서 물려받은 유전자 결함이나 유전자 조합 시 발생한 오류 등으로 지적 장애가 발생하기도 한다.,17,313,"['ìľł', 'ìłĦìŀĲ']",2,4
대체,"라는 통칭의 사용은 ""남중국해""의 일본식 명칭이나 라면의 대체 용어와 같은 소수의 경우를 제외하고는 거의 사라졌다.",15,119,"['ëĮĢ', 'ì²´']",2,4
설정,각주 네비게이션 위치 설정 : 전북 진안군 백운면 백암리 산1번지,10,232,"['ìĦ¤', 'ìłķ']",2,4
하계,1992년 스페인 바르셀로나에서 열린 1992년 하계 올림픽에 참가했고 25위를 기록했다.,10,1386,"['íķĺ', 'ê³Ħ']",2,4
의견,책은 남북 전쟁을 이끈 남부와 북부 사이의 의견 대립을 심화시켰다.,10,79,"['ìĿĺ', 'ê²¬']",2,4
선발,워커는 이어진 9 번의 선발 등판에서 단 한 번만 6 이닝 이상을 투구하였다.,13,439,"['ìĦł', 'ë°ľ']",2,4
성립,"중화인민공화국 성립 후인 1952년에는 폐지되어 대부분 지역이 내몽골 자치구에 편입 되었으나, 일부 지역은 베이징과 허베이성에 편입되었다.",16,128,"['ìĦ±', 'ë¦½']",2,4
육군,드레드 스콧은 세인트루이스 출신의 미국 육군 군의관 존 에머슨(John Emerson) 소유의 노예였다.,12,979,"['ìľ¡', 'êµ°']",2,4
응용,"그들은 CPU의 우선 순위를 변경하고 최종 사용자의 효율성을 증가시킬 목적으로 인프라스트럭처, 플랫폼, 응용 프로그램들을 최적화하기 위한 알고리즘을 실험하였다.",18,197,"['ìĿĳ', 'ìļ©']",2,4
교환,1986년 11월 1일 : 폐색 합리화에 수반해 교환 설비 폐지.,10,128,"['êµĲ', 'íĻĺ']",2,4
배정,다음은 2018년 동계 올림픽 스피드스케이팅 종목의 예선에 관한 규칙과 출전권 배정 현황에 관한 것이다.,14,60,"['ë°°', 'ìłķ']",2,4
이웃,이집트인에 대한 그의 메시지는 그의 이웃 바빌로니아의 부르나부리아쉬 2세를 노하게 하였는데 그는 스스로 파라오에게 문책의 편지를 썼다.,17,70,"['ìĿ´', 'ìĽĥ']",2,4
특집,"1월 9일<9300회> 방송분은 9,300회 특집 편성하지 않았으며, 기존 평상시 정규편성으로 방영을 변경했다.",12,266,"['íĬ¹', 'ì§ĳ']",2,4
보컬,"현재 멤버 유이 - 바이올린 마리코 - 첼로 게이코 - 피아노, 보컬",12,299,"['ë³´', 'ì»¬']",2,4
해산,"대한제국의 해산 군인 출신으로 북로군정서에서 ‘독립군의 호장군(虎將軍)’이라는 별명으로 활동했으며, 아호는 노은(蘆隱).",11,61,"['íķ´', 'ìĤ°']",2,4
여단,이 조치는 미국 육군의 45개 여단 전투단을 32개로 감축하는 과정의 하나이다.,11,158,"['ìĹ¬', 'ëĭ¨']",2,4
앨범,"2008년 3월 가수로 데뷔했으며, 5월 14일 1집 사오리밴드 앨범《Happy Virus》서 발매하였다.",11,1284,"['ìķ¨', 'ë²Ķ']",2,4
얼마,얼마 지나지 않아 다양하지만 유사한 증상을 가진 환자들이 나타나기 시작했다.,10,224,"['ìĸ¼', 'ë§Ī']",2,4
방어,"조로(調露) 2년(680년) 7월, 흑치상지는 군을 거느리고 양비천(良非川)에서 다시 가르첸바를 패주시켰으며, 이경현을 대신해 하원군경략대사가 되어 하원 지역 방어 책임자가 되었다.",19,153,"['ë°©', 'ìĸ´']",2,4
차관,1923년 출생 1995년 사망 대한민국의 총무처 차관 신민주공화당 서울공업고등학교 동문 20세기 대한민국 사람 국민대학교 동문,15,109,"['ì°¨', 'ê´Ģ']",2,4
파문,1988년 7월 1일 간탱 추기경은 르페브르와 그로부터 주교품을 받은 네 명의 사제는 사도좌에 유보된 자동 처벌의 파문 제재를 받았다고 발표하였다.,20,76,"['íĮĮ', 'ë¬¸']",2,4
사커,"또한 1966년부터 1973년까지 8시즌 연속 일본 사커 리그 베스트 11, 3번의 어시스트왕을 수상했으며 일본 축구 올해의 선수상에도 3번 선정되었다.",19,58,"['ìĤ¬', 'ì»¤']",2,4
발견,"1971년, 마페이 1의 발견 직후에 하이런 스핀래드는 마페이 1까지의 거리를 국부은하군의 내부에 해당하는 약 1 Mpc 정도로 측정하였다.",18,516,"['ë°ľ', 'ê²¬']",2,4
보장,2012년 유엔 안전 보장 이사회 결의 2012년 10월 말리 관련 유엔 안전 보장 이사회 결의 2012년 말리,17,106,"['ë³´', 'ìŀ¥']",2,4
창단,"그러나 경성축구단 창단 작업에 참여했던 김원겸이 다시 조선축구단 쪽으로 무게 중심을 두면서, 부활하는 모습을 보인다.",15,119,"['ì°½', 'ëĭ¨']",2,4
상징,우타라칸드주의 산 히말라야산맥의 7000미터 봉우리 영봉 인도의 세계유산 인도의 상징,10,136,"['ìĥģ', 'ì§ķ']",2,4
체질,그러나 체질 감별과 병리 계산이 맞으면 현저한 효과가 나지만 조금만 틀려도 부작용이 따르는 5000년 침 역사에서 처음 만들어진 치료법이다.,19,313,"['ì²´', 'ì§Ī']",2,4
가문,"이번 다테 가문의 일족인 미즈사와 다테 가문, 즉 옛 루스 가문이다.",11,250,"['ê°Ģ', 'ë¬¸']",2,4
판례,주요 판례 대한민국의 헌법재판소는 남북교류협력에관한법률 제9조 제3항 위헌소원 소송에서 다음과 같이 판시하였다.,12,149,"['íĮĲ', 'ë¡Ģ']",2,4
정리,"2019년 초중반에 판매부진과 라인업 정리 정책까지 겹치면서 칼, 카스카다와 함께 후속 차종 없이 단종되었다.",14,290,"['ìłķ', 'ë¦¬']",2,4
경연,"이후 2009년 3월 9일 노래 경연 형식의 <와글와글 시장가요제>로 프로그램 명칭을 변경하여, 2019년까지 방송하였으며,",14,69,"['ê²½', 'ìĹ°']",2,4
국회,"동일한 해, 국회대중문화 & 미디어연구회에서 주최하는 문예진흥법 개정안에 관한 심포지엄을 후원했으며 국정감사모니터링 및 대한민국 제16대 국회 문화관광부 의정모니터링을 실시했다.",19,606,"['êµŃ', 'íļĮ']",2,4
외환,"그러나 투자 자금 부족, 입출력 가격 제한, 번거로운 관세 및 외환 규제, 부실한 마케팅으로 인해 민간 참여가 여전히 제한되고 있다.",20,60,"['ìĻ¸', 'íĻĺ']",2,4
원형,"run의 어휘항목에는 이렇게 원형 그대로 다른 유형의 낱말로 쓰이는 방식 외에도 ""ran"", ""running""과 같이 어형이 변화하는 방식도 있다.",18,60,"['ìĽĲ', 'íĺķ']",2,4
농민,-제1차 세계 대전을 따른 동유럽의 녹색 민병대와 같은 농민 운동.,10,146,"['ëĨį', 'ë¯¼']",2,4
영업,연혁 1913년 7월 10일 : 철원~복계 개통과 함께 영업 개시,10,348,"['ìĺģ', 'ìĹħ']",2,4
색상,"무인양품 제품은 색상 범위가 제한되어 있으며, 최소한의 포장으로 선반에 진열되어 있으며 기능적인 제품 정보와 가격표만 표시되어 있다.",17,68,"['ìĥī', 'ìĥģ']",2,4
지부,"시설 일본과 세계 각지에는 지방 본부·지부·거점·포교소 등과 같이 행복의 과학의 ""지부 정사""(支部 精舍)라고 부르는 시설이 건립되어 있다.",17,105,"['ì§Ģ', 'ë¶Ģ']",2,4
교량,"정부가 적극적으로 나서 도로와 교량 등 사회 기반시설을 건설하고 농업을 지원하며 일자리를 만들었으며, 경제대공황을 성공적으로 극복하는 데 기여한 것으로 평가된다.",20,96,"['êµĲ', 'ëŁī']",2,4
부하,"캡틴 굿 성우: 이시즈카 운쇼 해적의 반지에서 만들어진, 피터 팬에 나오는 캡틴 후크와 비슷한 모습의 샤먼의 부하.",17,176,"['ë¶Ģ', 'íķĺ']",2,4
감시,"오름 정상에는 삼각점과 산불 감시 초소가 있으며, 동쪽 아래 기슭에는 성읍민속마을 공동묘지가 있다.",13,94,"['ê°Ĳ', 'ìĭľ']",2,4
엔딩,"는 히라노 아야, 치하라 미노리, 고토 유코의 앨범으로, PSP 게임 《스즈미야 하루히의 약속》의 엔딩 테마 앨범이다.",16,113,"['ìĹĶ', 'ëĶ©']",2,4
승점,게임 시작 시 플레이어들에게는 20개의 코인이 지급되며 게임 종료 시 보유하고 있는 코인은 1개당 승점 1점이 된다.,17,189,"['ìĬ¹', 'ìłĲ']",2,4
영토,이 결의는 러시아의 크림 반도 합병은 무효이며 우크라이나의 영토 통합을 지지하는 내용을 담고 있다.,14,245,"['ìĺģ', 'íĨł']",2,4
보기,"같이 보기 신비한TV 서프라이즈, 심야괴담회 (MBC TV) 백만불 미스터리 (SBS TV) 세계 다크투어 (JTBC) 차트를 달리는 남자 (KBS Joy)",19,992,"['ë³´', 'ê¸°']",2,4
영구,"그러나 이 대책만으로는 영구 패턴의 방지 효과가 미미하므로, 다른 대책이 병용되는 경우가 많다.",13,72,"['ìĺģ', 'êµ¬']",2,4
연합,행정상 니코바르 제도는 인도의 연합 영토이자 안다만 니코바르 제도라는 행정구역에 속한다.,11,445,"['ìĹ°', 'íķ©']",2,4
구간,"코스를 더욱 엄선하기 위해, 경주는 힘든 오르막 구간, 빠른 내려오기, 때로는 기술적인 노면(파리-루베이 경기의 자갈길같은) 힘든 구간을 포함시킨다.",18,918,"['êµ¬', 'ê°Ħ']",2,4
검증,(퍼싱어 자신은 전압의 빠지는 방법이 부족했던 탓이라면 검증 실험을 비판한다.),10,86,"['ê²Ģ', 'ì¦Ŀ']",2,4
탁구,올림픽 종목 수영 야구 축구 농구 배드민턴 테니스 양궁 마라톤 체조 탁구 사격 태권도 역도 유도 레슬링,17,76,"['íĥģ', 'êµ¬']",2,4
포함,"ICOCA, J스루 카드를 이용할 수 있다 (ICOCA 상호 이용대상 포함).",10,529,"['íı¬', 'íķ¨']",2,4
의도,기획 의도 TV를 보면서 누구나 퀴즈 상금에 도전할 수 있는 실시간 참여형 퀴즈쇼,13,100,"['ìĿĺ', 'ëıĦ']",2,4
의식,이것은 만일 어떤 원칙에 의해 연결이 된다면 하나의 생각이 의식 안에 있는 다른 생각을 쫒아간다는 것이다.,16,340,"['ìĿĺ', 'ìĭĿ']",2,4
내전,1341년에서 1347년까지 비잔티움 제국은 요한네스 5세의 섭정 자리를 놓고 그의 모후 사보이의 안나와 요한네스 6세 칸타쿠제노스 간의 내전 상태에 빠졌다.,20,185,"['ëĤ´', 'ìłĦ']",2,4
부상,"또한 세구라, 트래버트, 쿠퍼, 세지먼 등이 부상 선수가 발생했을 경우 보결 선수로 종종 뛰었다.",14,154,"['ë¶Ģ', 'ìĥģ']",2,4
법률,독일 대리점은 주 정부에 부가세(현지 법률 및 주 정부 기준 환급 시간 변경)를 반환 청구한 후 고객에게 부가세를 청구한다.,19,374,"['ë²ķ', 'ë¥ł']",2,4
재개,1946년 6월 7일 – BBC 텔레비전 방송 (405라인)이 전후 재개.,10,74,"['ìŀ¬', 'ê°ľ']",2,4
전선,1940년 가을 수립된 리투아니아 운동 전선(LAF)의 궁극적인 목표는 리투아니아의 재독립을 쟁취하는 것이었다.,12,196,"['ìłĦ', 'ìĦł']",2,4
미군,"21세기 2002년 6월 13일, 미군 장갑차에 의한 중학생 압사 사건이 발생하였다.",11,205,"['ë¯¸', 'êµ°']",2,4
편찬,"야시로는 이에 대해서 겐지 3대의 쇼군의 기록과 그 이후 3대의 쇼군기에는, 편찬 태도에서 큰 격차가 있다 하여 '편찬 2단계설'을 주장했다.",20,142,"['íİ¸', 'ì°¬']",2,4
국립,"도요타 스타디움과 국립 가스미가오카 경기장, 요코하마 국제 종합 경기장 세 곳에서 7경기가 열렸으며 요코하마 국제 종합 경기장에서 결승전이 열렸다.",19,338,"['êµŃ', 'ë¦½']",2,4
매체,미국의 방송 미국의 대중 매체 미국의 검열 방송 검열 성 속어 영어 낱말,13,125,"['ë§¤', 'ì²´']",2,4
물체,미확인 물체 '241'을 소유한 사토르는 자신을 인버전해 시간의 역방향 속으로 사라지고 인버전된 총알로 캣의 복부에 총격을 가해 중상을 입힌다.,19,105,"['ë¬¼', 'ì²´']",2,4
혈관,"그는 혈액 순환을 알지 못했지만 혈관, 힘줄 및 신경을 구별하는 것이 중요하지 않다고 생각했다.",14,57,"['íĺĪ', 'ê´Ģ']",2,4
연예,프로 피트(プロ・フィット): 일본의 연예 기획사 프랭크 프로피트(Frank Proffitt): 미국의 싱어송라이터,10,96,"['ìĹ°', 'ìĺĪ']",2,4
창설,"기전 창설 배경 DWANGO는 본래 프로기사와 컴퓨터 쇼기 소프트웨어가 대결하는 전왕전(電王戦)을 주최하고 있었으나 2015년 ""전왕전 FINAL""을 끝으로 마무리 되었다.",19,88,"['ì°½', 'ìĦ¤']",2,4
충돌,2007년 11월 3일 : 부산역을 출발할 예정이던 제 110열차(KTX 025호기)와 출발을 위해 부산역으로 진입하던 제 112열차(KTX 038호기)가 부산역 구내에서 충돌.,20,171,"['ì¶©', 'ëıĮ']",2,4
소득,독일의 사회보장제도와 여성 독일은 소득 재분배를 통해 국민의 후생에 국가가 직접 관여하는 사회보장제도를 세계에서 가장 먼저 도입한 국가이다.,18,63,"['ìĨĮ', 'ëĵĿ']",2,4
의무,이 응급처치세트는 가격이 약 4억원 수준으로 50억~100억원에 이르는 항공전용 의무 장비에 비하면 성능이 크게 미달하는 간이형 구호세트다.,17,134,"['ìĿĺ', 'ë¬´']",2,4
선택,전작과 마찬가지로 폴딩 도어가 기본 사양이며 스윙 도어는 옵션으로 선택 가능하다.,11,320,"['ìĦ', 'łíĥĿ']",2,4
그날,"그날 장수진에 주둔하는 상군을 봤는데, “육군의 사기가 떨어져 있어, 의지할 수 있을지 불안하다”고 지적했다.",14,59,"['ê·¸', 'ëĤł']",2,4
판결,"드레드 스콧 대 샌드퍼드 판결(, 1857년 3월 7일)은 노예제도에 대한 미국 연방 대법원의 판결이다.",14,101,"['íĮĲ', 'ê²°']",2,4
총독,영국군 사령관은 이 상황을 간파했고 광동 총독 유바오천에게 포위가 계속된다면 영국육군 주력 부대가 광동을 완전히 초토화시킬 것이라는 전갈을 보냈다.,19,75,"['ì´Ŀ', 'ëıħ']",2,4
자산,"또한, 제프리스는 유가증권 및 회사채, 미국 국채, 지방채, 자산유동화증권, 파생 상품 등을 취급하고, 기관과 투자자에게 자산 관리 서비스와 상품을 제공한다.",20,102,"['ìŀĲ', 'ìĤ°']",2,4
기계,도시와 주변 지역은 전문 기계 및 정밀 도구를 설계 및 제조하는 회사의 본거지이다.,13,240,"['ê¸°', 'ê³Ħ']",2,4
해양,"발생 이후의 표층 수온은 매우 높았고, 해양 열용량도 높아 발달에 유리하였으며, 하층 수렴과 상대 소용돌이도, 그와 더불어 상층 발산이 증가하였다.",20,196,"['íķ´', 'ìĸĳ']",2,4
농업,"농업 안동의 총 경지면적은 21,033ha로, 이 가운데 논은 8,360ha, 밭은 12,673ha를 차지한다.",12,352,"['ëĨį', 'ìĹħ']",2,4
손님,제10화 여장 - 마츠모토 아키코 단골 손님 마츠다 - 사토 가지로 쿠로카와 - 이시이 마사노리,15,85,"['ìĨĲ', 'ëĭĺ']",2,4
꼬리,"머리에서 항문까지 몸길이는 75~88mm이고, 꼬리 길이는 72~90mm이며 전체 몸길이는 147~178mm이다.",10,164,"['ê¼¬', 'ë¦¬']",2,4
궁전,대성당의 부속 건물인 대주교 궁전(Palazzo Arcivescovile)은 나폴리 대교구장이 기거하는 곳이다.,10,75,"['ê¶ģ', 'ìłĦ']",2,4
약칭,"바스 앤 멜로디(, 약칭 : B.A.M.)는 가수 찰리 레너핸와 래퍼 리안드레 더브리스, 2인으로 구성된 듀오 그룹이다.",16,128,"['ìķ½', 'ì¹Ń']",2,4
실천,"웨슬리의 신학은 “완전을 향한 실천”이지 완전한 교리가 아니었고, “완전한 사랑”이지 완전한 도덕이 아니었다.",13,97,"['ìĭ¤', 'ì²ľ']",2,4
대외,"그 밖의 대외 관계 슬로베니아는 미국, 유럽 연합과의 관계가 매우 강하며, 2004년에 유럽 연합에 가입했다.",15,85,"['ëĮĢ', 'ìĻ¸']",2,4
수영,올림픽 이외의 최초의 여성 국제 수영 대회는 1922년 여성 올림피아드였다.,10,326,"['ìĪĺ', 'ìĺģ']",2,4
