word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Qualität,"Ähnliches passierte anderen Stämmen, wobei die Qualität des neuen Lebensraums in der Regel bei jeder Umsiedelung sank.",17,240,"['▁Qual', 'ität']",2,4
Wiedergabe,"Dabei zeigte sich, dass die Wiedergabe bevorzugt nach Ohr (3-4-5, 9-7-1) und nicht nach Ziffernpaaren (3-9, 4-7, 5-1) erfolgte.",19,37,"['▁Wieder', 'gabe']",2,4
Termin,"dies als Femininum hat die spezifische Bedeutung „Frist“, „Termin“, also certa die „an einem bestimmten Termin“.",16,62,"['▁Term', 'in']",2,4
Masse,"Die gemessene Rotationsgeschwindigkeit legt eine Masse von einer Billion Sonnenmassen nahe, was der Masse der Milchstraße entspricht.",17,172,"['▁M', 'asse']",2,4
Podium,Er gewann die Hauptrennen in Silverstone und Hockenheim und stand bei vier weiteren Rennen auf dem Podium.,17,39,"['▁Pod', 'ium']",2,4
Wirken,"An der Schule war durch das Wirken des vorherigen Schulleiters Unordnung und Anarchie ausgebrochen, was Elsner zu verbessern suchte.",19,555,"['▁Wir', 'ken']",2,4
Autonomie,Politische Autonomie genießen seit mehr als einem Jahrzehnt weltweit allein die irakischen Kurden.,13,55,"['▁Aut', 'onomie']",2,4
Datei,Handbuch des Sous-Vide Garens von Douglas Baldwin (aus dem Englischen übersetzt) (PDF-Datei;,12,230,"['▁Date', 'i']",2,4
Novelle,In einer zweisprachigen Ausgabe liegt seine Novelle Sklave und Herr: Katibu di shon (2007) über den Sklavenaufstand von 1795 vor.,20,85,"['▁Nov', 'elle']",2,4
Dokumentation,Die erste Dokumentation der Vorgehensweise beim Projektmanagement wurde vermutlich im Rahmen des Manhattan-Projekts vorgenommen.,14,258,"['▁Dokument', 'ation']",2,4
Metropolregion,"Heute hat die Stadt knapp 200.000 Einwohner, die Metropolregion zählt etwa 4,4 Millionen Menschen.",14,86,"['▁Metropol', 'region']",2,4
Meisterwerk,"ein Buch, das man lesen und nochmals lesen muß – kurz, ein Meisterwerk.“",13,30,"['▁Meister', 'werk']",2,4
Brot,Das Korn der Mühle brachte den hungernden Bürgern von Wipperfürth das erste Brot.,13,65,"['▁Bro', 't']",2,4
Hitze,Extreme Hitze und schlechte Kühlung in den Cockpits der Delage Type 15 S 8 machte das Rennfahrern fast unmöglich.,19,28,"['▁Hit', 'ze']",2,4
Neunter,Ein Jahr später in Forni Avoltri wurde Poirée unter anderem Zwölfter im Einzel und Neunter mit der Staffel.,18,30,"['▁Ne', 'unter']",2,4
Seide,"Sie waren von der griechischen Antike inspiriert und anfangs meist weiß, aus doppellagigen Stoffbahnen matten Jerseys aus Seide, meistens ärmellos.",20,34,"['▁Se', 'ide']",2,4
Gefühl,"„Alle Leute, die das Weiße Haus besuchen, sollen darin ein Gefühl für Geschichte bekommen.“",14,124,"['▁Gef', 'ühl']",2,4
Feldzug,"Der Feldzug, auf dem es zu keinen großen militärischen Auseinandersetzungen kam, endete kurz darauf mit der Huldigung Kasimirs.",18,135,"['▁Feld', 'zug']",2,4
Onkel,"Er wurde sodann von seinem Onkel, Carles Hubert, aufgezogen, der als selbständiger Uhrmacher im Gotischen Viertel von Barcelona lebte.",19,210,"['▁On', 'kel']",2,4
Abgabe,Die elektrische Reizung führte auch zur spontanen Abgabe von Paarungsrufen.,10,59,"['▁Ab', 'gabe']",2,4
Zusammenleben,"Nach Fontaine war das Zusammenleben „mit zwielichtigen Legionären, Zuhältern usw.",10,33,"['▁Zusammen', 'leben']",2,4
Heimatstadt,Noch im selben Jahr erhielt Neuman ein Engagement am Hoftheater ihrer Heimatstadt.,12,216,"['▁Heimat', 'stadt']",2,4
Militärgeschichte,"Wichtige Werke zur Militärgeschichte von Karl XII. stammen von Arthur Stille, Carl Bennedich (Schwedisches Generalstabswerk 1918/19), Gustaf Petri.",18,38,"['▁Militär', 'geschichte']",2,4
Basketballspieler,"Brian Greene (* 1981), Basketballspieler Nikki Marshall (* 1988), Fußballspielerin",10,262,"['▁Basketball', 'spieler']",2,4
Zelle,"Die Breite pro Symbol beträgt 2,53 mm, und es werden 40 Symbole pro Zelle gedruckt.",15,148,"['▁Z', 'elle']",2,4
Generalstab,Die ganze Truppe wurde von jüngeren Offizieren aus dem Weltkrieg gegliedert und es wurde ein „Generalstab“ gebildet.,17,82,"['▁General', 'stab']",2,4
nm,"Physikalische Eigenschaften Optische Aktivität α: −19,5° (10 g/l, gemessen in Ethanol, Wellenlänge: 589 nm, Resonanzfrequenz: 509 THz)",17,50,"['▁n', 'm']",2,4
Bord,An Bord fahren neben den 82 Offizieren und über 880 Mannschaften auch 1.900 Marines als Landungstruppen mit.,17,261,"['▁B', 'ord']",2,4
Deportation,"Die Dokumentation zeigt außerdem ihr Leben vor der Deportation nach Auschwitz in ihrem Heimatland, Griechenland.",15,65,"['▁Deport', 'ation']",2,4
Segen,"Daher reisen beide nach Frankreich, wo die Mutter ihren Segen gibt und Carolyne auf Marie trifft.",16,29,"['▁S', 'egen']",2,4
Roboter,Die Roboter hätten sich weiter entwickelt und treten in verschiedenen Typen auf.,12,36,"['▁Rob', 'oter']",2,4
Ministerium,"Die Anbaugebiete haben Ursprungsschutz, dies wurde vom Ministerium für Agrarwirtschaft und Fischerei am 20.",14,171,"['▁Minister', 'ium']",2,4
Grafiker,Grafiker (DDR) Grafiker (Deutschland) DDR-Bürger Deutscher Geboren 1923 Gestorben 2021 Frau,11,234,"['▁Graf', 'iker']",2,4
Hinterland,"Ein gemeinsamer Bekannter, ein Dealer und Schmuggler, verhalf ihm zu einem Neuanfang in einer kleinen Stadt im Hinterland.",18,37,"['▁Hinter', 'land']",2,4
Wildcard,Außerdem erhielt der Brasilianer Guilherme Clezar aufgrund einer Wildcard den achten Startplatz.,12,38,"['▁Wild', 'card']",2,4
Vergabe,"Ziel ist die Vergabe von Studiendarlehen im Gesamtwert von jeweils 12.000,- €.",12,69,"['▁Ver', 'gabe']",2,4
Relation,"So wurde beispielsweise der ICE 574 (Frankfurt–Hamburg) als Hanse-Sprinter bezeichnet, der ICE 674 auf der gleichen Relation als Alster-Sprinter.",19,28,"['▁Rel', 'ation']",2,4
Palais,Das denkmalgeschützte Palais Rechberg oder Radspielerhaus ist ein Stadtpalais in München.,11,77,"['▁Pal', 'ais']",2,4
Rücken,"Anfang der 1970er Jahre kehrte Bland Duke Records den Rücken, nachdem die Erfolge nachgelassen hatten.",15,205,"['▁Rück', 'en']",2,4
Bauform,Bahnsteig A verfügte wie heute noch Bahnsteig B über eine massive Stahlstützenreihe in einreihiger Bauform.,15,44,"['▁Bau', 'form']",2,4
Beirat,"Die Akademie hat einen wissenschaftlichen Beirat berufen, welche die Arbeit der Akademie selbst sowie des dort ansässigen Deutschen Brotinstituts begleitet.",20,90,"['▁Be', 'irat']",2,4
Walze,Die Endverdichtung beider Schichten erfolgt per Walze in einem Arbeitsgang.,10,39,"['▁Wal', 'ze']",2,4
Vorwerk,"1780 zählte der Ort ein Rittergut, das Vorwerk Marsche, eine Häusler- und 34 Gärtnerstellen sowie 286 Einwohner.",17,75,"['▁Vor', 'werk']",2,4
Prinzip,"Im Prinzip wird dasselbe Schema verwendet wie für Viren, allerdings mit Namensendungen, die nicht „vir“, sondern „satellit“ als Bestandteil haben.",20,251,"['▁Prin', 'zip']",2,4
Organist,Sein Sohn Samuel Sebastian Wesley wurde gleichfalls als Organist und Komponist bekannt.,12,188,"['▁Organ', 'ist']",2,4
Plural,Unregelmäßige Formen finden sich vor allem in der Bildung des Plural.,11,101,"['▁Pl', 'ural']",2,4
Architekt,"Mittelschule (1972/1977), Architekt: Mario Botta und Gigante des Bildhauers Pierino Selmoni Villa Valsangiacomo (archäologische Fundstelle)",15,914,"['▁Archite', 'kt']",2,4
Rache,Nun wollte er aus Rache den ägyptischen König stürzen und konnte dabei anscheinend mit der Unterstützung Kleopatras II. rechnen.,19,88,"['▁R', 'ache']",2,4
Landesrat,"Dezember 1904 in Nuuk; † 21. Dezember 1943 in Maniitsoq) war ein grönländischer Dichter, Schriftsteller, Übersetzer, Maler, Katechet und Landesrat.",20,29,"['▁Landes', 'rat']",2,4
Spielfilm,"2014 folgte mit Rudderless sein zweiter Spielfilm, 2017 wurde The Layover veröffentlicht.",12,228,"['▁Spiel', 'film']",2,4
Malerei,"Das Gebäude brennt 1915 ab, und die Malerei wird aufgelöst.",10,301,"['▁Mal', 'erei']",2,4
Blut,"Das Blut könnte allerdings auch von Marie-Dolorès Rambla gestammt haben, da er und das Mädchen dieselbe Blutgruppe hatten.",18,207,"['▁Bl', 'ut']",2,4
Kommission,Gemeinsam mit einer aus zehn Senatoren bestehenden Kommission legte er die Grenzen der neuen Provinz Asia fest.,17,290,"['▁Komm', 'ission']",2,4
Sarg,"Claude Vandersleyen weist diesen Sarg Ahhotep II., der vermuteten Gemahlin von Kamose, zu.",13,50,"['▁S', 'arg']",2,4
Leber,"Die höchsten Strahlendosen entstehen im Knochenmark, in der Leber und der Milz.",12,31,"['▁Le', 'ber']",2,4
Kaserne,"Sie wurde 1986 in die Graf-Haeseler-Kaserne nach Kassel verlegt, wo sie 1993 ihre Auflösung erfuhr.",15,124,"['▁Kas', 'erne']",2,4
Komfort,"Alba, Düsseldorf 1998, ISBN 3-87094-173-1 Fritz Stöckl, Claude Jeanmaire: Komfort auf Schienen: Schlafwagen, Speisewagen, Salonwagen der Europäischen Eisenbahnen.",18,31,"['▁Kom', 'fort']",2,4
Helfer,"Die Helfer suchten mehrere Tage lang nach Überlebenden, denn zahlreiche Opfer waren unter Stahlträgern eingeklemmt oder unter Trümmern verschüttet.",19,49,"['▁Hel', 'fer']",2,4
Indie,Im Januar 2022 veröffentlichte sie ihr erstes Mini-Album Like a Girl als Musikerin über das Indie-Label DK Records.,18,34,"['▁Ind', 'ie']",2,4
Wrestler,Wrestler (Guyana) WWE Intercontinental Champion ECW Champion Guyaner Geboren 1978 Mann,11,35,"['▁Wrest', 'ler']",2,4
Sektor,Sport Wichtigster Sportverein im Sektor ist der Fußballklub FC Lagartos.,10,78,"['▁Se', 'ktor']",2,4
Sippe,"Eningen Eningen wurde um 300 n. Chr. in einer sonnigen, bergumschirmten Waldschlucht vermutlich von der Sippe eines Alemannen Ano gegründet.",20,28,"['▁Si', 'ppe']",2,4
Adler,Der Bär steht dort in unmittelbarer Nachbarschaft neben einem Sockel mit dem türkischen Adler.,14,41,"['▁Ad', 'ler']",2,4
Ruf,"Der „Spornlift“ stand im unbestätigten Ruf, der steilste Schlepplift der Steiermark zu sein.",13,286,"['▁R', 'uf']",2,4
Teilung,Bei der Dritten Teilung Polens 1795 kam Skaryszew an Österreich.,10,103,"['▁Teil', 'ung']",2,4
KB,Er verfügte über 16 oder 48 KB Arbeitsspeicher und 16 KB Festwertspeicher (ROM).,13,61,"['▁K', 'B']",2,4
Wahlkreis,Der Wahlkreis umfasste das Franklin County mit Teilen der Hauptstadt Columbus und einige ländliche Gebiete.,15,503,"['▁Wahl', 'kreis']",2,4
Rückgang,"So kann man aus einem Rückgang der Biodiversität, beziehungsweise der Biomasse schließen, dass es dem Ökosystem schlecht geht.",18,72,"['▁Rück', 'gang']",2,4
Freundin,"Die Fahrt geht weiter zu Sams Bruder Alex, der inzwischen mit einer Freundin zusammenlebt.",14,176,"['▁Freund', 'in']",2,4
Zunge,"Die Zungenblüten haben eine rund 1,7 Zentimeter lange, fuchsien- bis purpurfarbene Zunge, die Kronröhre ist behaart.",16,35,"['▁Z', 'unge']",2,4
Ausbau,Der 1888 in Betrieb genommene Ringofen lieferte die Ziegelsteine für den Ausbau.,12,274,"['▁Aus', 'bau']",2,4
Schriftzug,"oberhalb der Mitte im roten Streifen das Wappen, auf dem weißen Streifen nach unten versetzt der vertikale Schriftzug ‚LIPPSTADT‘.“",19,31,"['▁Schrift', 'zug']",2,4
Glanz,"Carlsen, 2004→ ISBN 978-3-551-58110-5 Hearn, Lian: Der Glanz des Mondes.",10,36,"['▁Gl', 'anz']",2,4
Oberseite,Im Schlichtkleid ist es wie Jungvögel breit gestreift auf der Oberseite mit gelber Brust und weißer Unterseite.,17,91,"['▁Ober', 'seite']",2,4
Glück,"Damit einher gehen ritualistische Praktiken, die diesem ewigen Glück bereits im Irdischen nahezukommen versuchen.",14,141,"['▁Gl', 'ück']",2,4
Wasserball,Zudem trainierte er junge Schwimmer zwischen 1977 und 1993 im Pałacu Młodzieży und war als Wasserball-Schiedsrichter aktiv.,17,30,"['▁Wasser', 'ball']",2,4
Situation,"Dadurch gerät der Widerstand in der Arbeitsstatistik in die prekäre Situation, eine Selektion durchführen zu müssen.",16,509,"['▁Situ', 'ation']",2,4
Arbeitsstelle,"Namenspatron des OSI, Berlin 1999: Veröffentlichung der Arbeitsstelle Nationale und Internationale Gewerkschaftspolitik der FU Berlin.",15,46,"['▁Arbeits', 'stelle']",2,4
Montage,Ein Meilenstein der Restaurierung war die Montage neuer Flügel im Jahr 1998.,12,46,"['▁Mont', 'age']",2,4
Ankunft,"Bis zur Ankunft auf Sirius 9 gelingt es nicht, die Sprache von dessen Bewohnern zu durchschauen.",16,154,"['▁An', 'kunft']",2,4
Netz,"Der Ort ist mit zwei Haltestellen in das Netz des WerraBus, einer Marke der RBA Regionalbus Arnstadt GmbH, integriert.",19,251,"['▁N', 'etz']",2,4
Puppe,"So entsteht die Puppe, die bereits die Form der späteren Zigarre aufweist.",12,40,"['▁Pu', 'ppe']",2,4
Motorrad,"Als Kim Knoblauchgarnelen bestellt, fährt das Motorrad von alleine mit ihr los.",12,215,"['▁Motor', 'rad']",2,4
Disposition,Die Disposition orientiert sich am französisch-symphonischen Orgelbau des 19. und 20. Jahrhunderts;,12,118,"['▁Dis', 'position']",2,4
Gewissen,"Dennoch habe sie über ein bürgerliches Gewissen verfügt und gewusst, was für das Land notwendig war.",16,40,"['▁Gew', 'issen']",2,4
Sorge,Die Sorge um den sich verringernden Wildbestand zog bald deutliche Verschärfungen der Strafen nach sich.,15,44,"['▁S', 'orge']",2,4
Virus,Das Virus befällt neben dem Weißen Stör in Nordamerika auch den Russischen Stör (A. gueldenstaedtii).,15,221,"['▁Vir', 'us']",2,4
Branche,"Praxismarketing wird das Marketing in der Branche der Leistungserbringer im Gesundheitswesen (z. B. Ärzte, Kliniken) genannt.",16,70,"['▁Bran', 'che']",2,4
Zinn,Die Bezeichnung Stanniollametta geht auf die lateinische Bezeichnung stannum für Zinn zurück.,12,31,"['▁Z', 'inn']",2,4
Wallfahrt,"Im Jahr des 250-jährigen Bestehens der Kevelaerer Wallfahrt, 1892, wurde dem Gnadenbild durch den Papst eine goldene Krone verliehen.",19,64,"['▁Wall', 'fahrt']",2,4
Metall,"En drollige Vertell öwer un in Möll'msch Platt van em Möll'msche Jung, Mülheim a. d. Ruhr 1904 Erz und Metall.",20,105,"['▁Met', 'all']",2,4
Kurhaus,Die Hammer erwirkten einen Anschluss an diese Leitung und errichteten 1883 ein Badehauses und das Kurhaus „Bad Hamm“.,18,34,"['▁Kur', 'haus']",2,4
Eid,"März noch die Erlaubnis, sich auch von anderen Bischöfen weihen zu lassen und vor ihnen den erforderlichen Eid zu leisten.",20,37,"['▁E', 'id']",2,4
Intendant,"Danach folgte er einem Ruf nach Köln, wo er Intendant des Schauspielhauses wurde.",13,65,"['▁Int', 'endant']",2,4
Diskografie,"Diskografie Alben 2000: Flowers for the Dead (12"") (Atlantic Records)",10,337,"['▁Disk', 'ografie']",2,4
Pokal,Dort konnte er im Herbst 2015 den chinesischen Pokal gewinnen.,10,163,"['▁P', 'okal']",2,4
Aufteilung,"University of California Press, Berkeley CA u. a. 1969, (Entdeckung sprachunabhängiger Konstanten bei der begrifflichen Aufteilung des Farbenspektrums).",18,68,"['▁Auf', 'teilung']",2,4
Kontrolle,April die Kontrolle über den südwestlichen Teil Berlins zu ermöglichen.,10,338,"['▁Kont', 'rolle']",2,4
Heimatverein,"Laufbahn Schätzl erlernte das Weitschießen bei seinem Heimatverein, dem SV Oberbergkirchen.",11,47,"['▁Heimat', 'verein']",2,4
Reis,Alle OB-Biere werden aus Reis statt aus dem im Westen üblichen Gerstenmalz gebraut.,13,28,"['▁Re', 'is']",2,4
Ballade,Ein Jahr später machte er als „Leonhard Dawson“ mit der Ballade To My First Love seine erste Aufnahme auf Phonographenwalze.,20,34,"['▁Bal', 'lade']",2,4
Vernunft,Ruth Leuwerik ist in ihrer Rolle die Vermittlerin zwischen Vernunft und Gefühl.,12,67,"['▁Vern', 'unft']",2,4
Stadien,Vor Beginn jeder Saison wählt jedes Team zwei Stadien als Heimspielorte aus.,12,77,"['▁Stad', 'ien']",2,4
Schaden,"Steb erklärte, sie sei nicht fähig, diese Art von Schaden zuzufügen.",11,132,"['▁Sch', 'aden']",2,4
Fundplatz,Altorientalischer Fundplatz im Iran Antike iranische Stadt Elam Chuzestan Siedlungshügel,10,41,"['▁Fund', 'platz']",2,4
Bergwerk,"Die Zeche Ewald ist ein stillgelegtes Steinkohlen-Bergwerk in Herten, Nordrhein-Westfalen.",10,115,"['▁Berg', 'werk']",2,4
Unterricht,"Weiteren Unterricht erhielt Hildebrand im Malsaal von Ferdinand Dorsch, bevor er 1935 den sechsmonatigen Arbeitsdienst ableisten musste.",17,264,"['▁Unter', 'richt']",2,4
Fels,Vestvollen ( für Westwall) ist ein Kliff aus Fels und Eis im ostantarktischen Königin-Maud-Land.,14,35,"['▁F', 'els']",2,4
Nachfahren,Das inhabergeführte Unternehmen ist bis heute im Besitz der Familie Britze und damit den Nachfahren des Unternehmensgründers Karl Leonhard Waechter.,20,54,"['▁Nach', 'fahren']",2,4
Büro,Lev eröffnete sein Büro Atelier Jiri Lev erstmals im Jahr 2014.,11,262,"['▁Bü', 'ro']",2,4
Nähe,"Die Stadt liegt in der Nähe von Nanjing, nach dort sind es ca. 50 km in südöstliche Richtung.",18,1099,"['▁Nä', 'he']",2,4
Sounds,"Man nahm ein Demo auf, das wegen seines schlechten Sounds nie veröffentlicht wurde.",13,28,"['▁S', 'ounds']",2,4
Tisch,"Die Karten werden offen auf den Tisch abgelegt und nicht abgeräumt, bevor der Kontrakt zu Ende ist.",17,71,"['▁T', 'isch']",2,4
Weile,Ihre hölzerne Attrappe eines Heckgeschützes schwamm noch eine Weile auf dem Wasser und wurde von den alliierten Seeleuten fotografiert.,19,28,"['▁We', 'ile']",2,4
Offizier,Auf Frachtschiffen war er als Offizier für die Verpflegung der Mannschaften verantwortlich.,12,540,"['▁Offiz', 'ier']",2,4
Million,Beim zweiten Wahlgang betrug die Beteiligung unter 40 Prozent und eine dreiviertel Million der Wähler stimmten ungültig.,17,370,"['▁Mill', 'ion']",2,4
Flagge,"2018 ging das Schiff an das griechische Unternehmen Nauplius Shipmanagement, das es unter die Flagge Panamas brachte.",17,252,"['▁Flag', 'ge']",2,4
DVDs,Dies war fast der gesamte Katalog gedruckter DVDs zu diesem Zeitpunkt.,11,30,"['▁DVD', 's']",2,4
Technik,Schwerpunkt des Einsatzes ihrer Technik waren die Wasserstraßen und der Transport von Schüttgut.,13,573,"['▁Techn', 'ik']",2,4
Verlauf,Im Verlauf des 12. Jahrhunderts konnte das Gebiet durch Besitzungen im Raum Halle erweitert werden.,15,711,"['▁Ver', 'lauf']",2,4
Jura,"Parallel dazu begann er 1998 ein Jura-Studium in Wien, das er 2006 abschloss.",13,32,"['▁J', 'ura']",2,4
Kreisstadt,Im Jahr 2011 hat die Kreisstadt Neunkirchen mit dem gebürtigen Neunkircher Filmproduzenten Günter Rohrbach den Günter-Rohrbach-Filmpreis initiiert.,17,170,"['▁Kreis', 'stadt']",2,4
Slalom,"Ski Alpin Ghassan Keyrouz Riesenslalom: 45. Platz – 4:16,30 min Slalom: DNF",12,133,"['▁Sl', 'alom']",2,4
Geburt,"Daniel Duda, der von Geburt an gehörlos ist, spielt im Verein beim Bowlingclub Munich Mavericks.",15,250,"['▁Geb', 'urt']",2,4
Zwischenfall,"Pervitin-Zwischenfall Bedingt durch einen Zwischenfall, der sich im Winter 1944 ereignet hatte, errang Koivunen internationale Bekanntheit.",16,57,"['▁Zwischen', 'fall']",2,4
Notfall,Die akute Hufrehe ist ein Notfall und bedarf der sofortigen Behandlung;,11,28,"['▁Not', 'fall']",2,4
Wiederwahl,Im selben Jahr erfolgte bei den nach dem Tod eines Abgeordneten einberufenen Teilwahlen seine Wiederwahl in das Parlament Nigers.,19,96,"['▁Wieder', 'wahl']",2,4
Punkt,Im Zweiten Weltkrieg wurde die Insel als strategisch wichtiger Punkt Ziel von Bombenangriffen („Operation Corkscrew“).,15,726,"['▁P', 'unkt']",2,4
Reihe,Bis Oktober 2017 bestand die Reihe der CBeebies Bedtime Stories bereits aus über 600 Geschichten.,15,1441,"['▁Re', 'ihe']",2,4
Höhepunkt,"(1574–1595) und Mehmet III (1595–1603) ihren Höhepunkt erreichten, als „Büyük Kaçgunluk“ (große Flucht) bezeichnet.",14,240,"['▁Höhe', 'punkt']",2,4
Schwert,"Aus dem See wurden archäologische Funde geborgen, darunter ein Bronzekessel, zwei Einbäume, eine Pfanne und ein Schwert.",17,105,"['▁Sch', 'wert']",2,4
Simulation,Geplantes Sichtbarmachen: Entwerferisches Antizipieren und seine methodische Unterstützung durch visuelle Simulation.,11,30,"['▁Sim', 'ulation']",2,4
Nationalteam,"Alle neun dort vorgesehenen Spiele fanden trotzdem statt, darunter beide Begegnungen mit den Pumas, dem argentinischen Nationalteam.",17,46,"['▁National', 'team']",2,4
Verwendung,"In der Jungsteinzeit war Gips bereits bekannt, und damit die Verwendung des gewonnenen Materials zu plastischen Anwendungen als „Stuck“ vorgegeben.",20,847,"['▁Ver', 'wendung']",2,4
Zugabe,Vorschlag zu einer Logik für den Enthusiasmus: Eine Zugabe zu des Herrn Prof. Leonh.,14,29,"['▁Zug', 'abe']",2,4
Orgel,"Bei der Orgel können, wie zum Beispiel beim Aequalregister, zahlreiche, in der Prim gestimmten Pfeifen gleichzeitig erklingen.",17,632,"['▁Or', 'gel']",2,4
Genom,Das Genom ist unsegmentiert (monopartit) und zirkulär (ringförmig) bei einer Länge von 292.967 bp.,14,41,"['▁Gen', 'om']",2,4
Fahrbahn,Das Bauwerk hat vier Spannen und hatte ursprünglich eine Fahrbahn aus Holzplanken.,12,47,"['▁Fahr', 'bahn']",2,4
Mitteilung,"In der Mitteilung ist darzulegen, ob alle Erfordernisse für eine Anerkennung im Zuge der Rettungstat vom Retter erfüllt worden sind.",20,35,"['▁Mit', 'teilung']",2,4
Korruption,"Nach Angaben der Junta wurden sie unter anderem wegen Hochverrats, Veruntreuung, Korruption, Fälschung der Unterschrift des Präsidenten und Drogenhandel verhaftet.",20,95,"['▁Kor', 'ruption']",2,4
Humanist,"Humanista (Humanist) ist ein lateinischer Begriff, der in der Renaissance in Italien entstanden ist.",14,46,"['▁Human', 'ist']",2,4
Studiengang,Zehn Jahre später wurde der neue Diplom-Studiengang Logistik an der Dortmunder Universität eingerichtet.,13,70,"['▁Studien', 'gang']",2,4
Ausnahme,"Bemerkenswert ist, dass nur mit einer Ausnahme sämtliche Figuren des Hochaltars nicht über den Rahmen hinausragen.",16,377,"['▁Aus', 'nahme']",2,4
Versuch,"Auch der Versuch, Johann zum Erzbischof von Köln zu machen, scheiterte.",11,436,"['▁Vers', 'uch']",2,4
Adverb,"Das Adverb toe deutet auf die Vergangenheit, und nur das Adverb al deutet darauf hin, dass etwas schon erledigt war.",20,53,"['▁Ad', 'verb']",2,4
Kunstschule,Dann studierte er zunächst Malerei und freie Grafik an der Kunstschule Düsseldorf-Niederkassel (1962–1964).,13,28,"['▁Kunst', 'schule']",2,4
Hobby,"Braun stellte, wie auch andere Rundfunkgeräte-Hersteller Elektronenblitzgeräte her und bereits 1952 war das Modell Hobby erschienen.",16,32,"['▁Hob', 'by']",2,4
Linke,Der Spiegel stellte daraufhin die Frage: „Ist die Linke eine Partei voller Putin-Versteher?“,13,82,"['▁Lin', 'ke']",2,4
Strafe,Im darauf folgenden Straferkenntnis darf keine höhere Strafe verhängt werden als in der beeinspruchten Strafverfügung.,15,118,"['▁Stra', 'fe']",2,4
außen,Sie verließ damit den Außen- und Verteidigungsausschuss und wurde Mitglied im Kontroll- und Verfassungsausschuss.,14,33,"['▁au', 'ßen']",2,4
Enkel,Benedettos Enkel Martino Zaccaria heiratete in den fränkischen Adel in Griechenland ein und erlangte so mehrere Baronien im Fürstentum Achaia.,20,181,"['▁En', 'kel']",2,4
Geige,Die Geige ist in der Heraldik eine gemeine Figur und eine gern gewählte Wappenfigur.,14,28,"['▁Ge', 'ige']",2,4
Legion,seit dieser Zeit war hier auch eine römische Legion stationiert (Legio III Cyrenaica).,13,32,"['▁Leg', 'ion']",2,4
Perser,Auch antike Perser und der Gott Mithras wurden oft mit dieser Mütze dargestellt.,13,38,"['▁Pers', 'er']",2,4
Ideologie,Die Gewerkschaft verfolgte eine ständische Ideologie und verzichtete im Sinne einer „wirtschaftsfriedlichen“ Gesinnung auf gewerkschaftliche Kampfmaßnahmen wie etwa Streiks.,19,53,"['▁Ide', 'ologie']",2,4
Vereinigung,Die Markung bestand bis zur Vereinigung mit der von Brittheim nach 1800.,12,299,"['▁Verein', 'igung']",2,4
Grabmal,Das Grabmal von Ludwig Wolf befindet sich in der evangelischen Pfarrkirche von Flehingen.,13,90,"['▁Grab', 'mal']",2,4
Weide,Stark ausgebaut wurden Parkplätze und -häuser (u. a. Kanzlers Weide als Großparkfläche mit neuer Fußgängerbrücke).,15,29,"['▁We', 'ide']",2,4
Prediger,"Der protestantische Glauben im Unterengadin wurde verboten, die reformierten Prediger aus dem Unterengadin ausgewiesen.",14,84,"['▁Pred', 'iger']",2,4
Transponder,Die alten Transponder kennen diesen Impuls nicht und ignorieren ihn.,10,45,"['▁Trans', 'ponder']",2,4
Eiche,"Der Baum, eine Sumpf-Eiche (Quercus palustris ), steht in Altleuben neben der Himmelfahrtskirche und wird von einem schmiedeeisernen Zierzaun umgeben.",20,64,"['▁E', 'iche']",2,4
Etappe,2018 gewann er die Flèche Ardennaise und eine Etappe der Tour de Bretagne Cycliste.,14,267,"['▁Et', 'appe']",2,4
Fotografie,"Jahrhundert: Typografie, Fotografie, Phonographie und Kinematografie, die durch ihre „technische Reproduzierbarkeit“ (Walter Benjamin) gekennzeichnet sind.",15,151,"['▁Fot', 'ografie']",2,4
Historismus,Bildhauer (Kopenhagen) Bildhauer des Historismus Hochschullehrer (Königlich Dänische Kunstakademie) Ritter des Dannebrogordens Däne Geboren 1821 Gestorben 1900 Mann,18,82,"['▁Histor', 'ismus']",2,4
Keyboard,Der K250 bildete bei vielen Keyboard-Rigs der 1980er die Basis.,10,57,"['▁Key', 'board']",2,4
Logo,"das Projekt wurde geleitet von Matt Soar, der auch das Logo neu gestaltete.",13,88,"['▁Log', 'o']",2,4
Komposition,Lübbert war zum Zeitpunkt der Komposition Musikdirektor des in der Bundesfestung Luxemburg stationierten 35.,14,259,"['▁Kom', 'position']",2,4
Arbeitgeber,Größter privater Arbeitgeber ist der Hydraulikhersteller Nurmy Hydraulic Oy mit rund 150 Beschäftigten.,13,259,"['▁Arbeit', 'geber']",2,4
Bezirk,"Nach Rücksprache mit dem ehemaligen Bischof der Diözese Rottenburg-Stuttgart Georg Moser, ernannte er sie zur Schuldekanin für den Bezirk Stuttgart.",20,1131,"['▁Bez', 'irk']",2,4
Treppe,Königsstraße 56: Das Gebäude verfügte über eine Mitteldurchfahrt unter dem Balkon und hatte eine doppelarmige Treppe.,16,78,"['▁Tre', 'ppe']",2,4
Petition,Shackelford County wurde 1874 auf Petition seiner Einwohner hin aus Teilen des Jack County gebildet.,15,39,"['▁Pet', 'ition']",2,4
