word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Behandlung,"Cetuximab, als auch Panitumumab, werden in der Behandlung von Darmkrebs und Kopf-Hals-Karzinomen eingesetzt.",13,304,"['Be', 'handlung']",2,4
Theologie,"Schüle studierte Philosophie, Soziologie, Politische Wissenschaften und Theologie in München und Wien.",12,429,"['The', 'ologie']",2,4
Steuerung,Grundlagen der Automatisierungstechnik Systemtheorie Technische Kybernetik Steuerungstechnik Regelungstechnik Messtechnik und Sensorik Antriebstechnik Speicherprogrammierbare Steuerung Bildverarbeitung Robotik,16,120,"['Ste', 'uerung']",2,4
Parteitag,"Hinzu kommen andere Kongresse und Großveranstaltungen, wie der SPD-Parteitag 2013.",10,41,"['Parte', 'itag']",2,4
Methode,"Die Halbmikrobuttersäurezahl (HBsZ, DGF-Methode C V-9) ist eine Fettkennzahl und gibt den spezifischen Anteil von Milchfett in Fetten an.",19,438,"['Meth', 'ode']",2,4
Dreieck,Der Park befindet sich in dem Dreieck zwischen den Ausfallstraßen nach Strakonice und Železná Ruda.,15,54,"['Dre', 'ieck']",2,4
Flügel,Im abgenutzten Gefieder können die Steuerfedern und die Flügel leicht bräunlich erscheinen.,12,259,"['Fl', 'ügel']",2,4
Abbau,Die erste urkundliche Erwähnung stammt aus dem Jahre 1459 und benennt diese als den Abbau auf dem Isenburg und Kredenberge.,20,111,"['Ab', 'bau']",2,4
Ehrung,Ehrung Nach Mährleins Tod wurde der Martin-Mährlein-Weg in Berlin-Britz entlang dem Teltowkanal benannt.,13,57,"['E', 'hrung']",2,4
Ökonom,"Chaub Chaube, Joanna (* 1997), französische Badmintonspielerin Chaubey, Pramod Kumar (* 1951), indischer Ökonom und Hochschullehrer",16,135,"['Ö', 'konom']",2,4
Vorname,"Eleanor bezeichnet: Eleanor (Vorname), weiblicher Vorname Eleanor & Park, Jugendroman von Rainbow Rowell aus dem Jahr 2013",17,196,"['Vor', 'name']",2,4
Badminton,1993 erkämpfte sie sich mit dem SSV Heiligenwald Bronze in der Badminton-Bundesliga.,12,108,"['Bad', 'minton']",2,4
Wehrmacht,"Die deutsche Wehrmacht setzte ab 1941 Nebelwerfer verschiedener Kaliber ein, darunter den Raketenwerfer Panzerwerfer 42.",15,309,"['We', 'hrmacht']",2,4
Messer,"Während der Taufe wird ein Attentat auf Franz verübt, bei dem dieser mit einem Messer am Hals verletzt wird.",19,123,"['M', 'esser']",2,4
Hauptstadt,"Er gründete in der heutigen Region Mopti seine Hauptstadt Hamdallaye/Hamdullahi, deren Ruinen heute ein Touristenziel sind.",16,745,"['Haupt', 'stadt']",2,4
Standardwerk,Das von ihm verfasste Handbuch Die Lehre von der Elektrizität galt in der Physik für längere Zeit als Standardwerk.,19,44,"['Standard', 'werk']",2,4
Säure,Das enthaltene Tannin ist sanft am Gaumen und von ausgewogener Säure und vermittelt insgesamt einen Eindruck von Frische.,18,46,"['S', 'äure']",2,4
Anschlag,Im liegenden Anschlag mit dem Armeegewehr über 600 m erzielte er keine vordere Platzierung.,14,74,"['An', 'schlag']",2,4
Musikalbum,Out of Control ist das erste Musikalbum des Schlagzeugers Peter Criss.,11,34,"['Musik', 'album']",2,4
Saxophon,"Lorenz Hargassner (* 1. Juli 1978 in Wien) ist ein österreichischer Jazzmusiker (Saxophon, Komposition) und Hochschullehrer.",16,47,"['Sax', 'ophon']",2,4
Fernsehserie,Kinder- und Jugendfernsehserie Zeichentrickserie Fernsehserie (Kanada) Fernsehserie der 2000er Jahre,10,1731,"['Fernseh', 'serie']",2,4
Segler,Die Yacht war ursprünglich für den britischen Segler Rob James von dem bekannten neuseeländischen Yachtdesigner Ron Holland geplant worden.,19,41,"['Seg', 'ler']",2,4
Privileg,"Dieses Privileg teilte er mit Léopold Kaziendé, Kountchés ehemaligem Lehrer, der vor dem Militärputsch Verteidigungsminister gewesen war.",17,53,"['Priv', 'ileg']",2,4
Ethnologie,"Er behandelte Themen der Geschichte, Philosophie, Soziologie, Ethnologie, Politik, Sprachwissenschaft und Kultur.",12,33,"['Ethn', 'ologie']",2,4
Stapel,Eine Entschädigung für die Ablehnung einer Pfarrstelle erhielt Stapel nicht.,10,53,"['St', 'apel']",2,4
Profi,Die V-League 2018/19 war die 15. Spielzeit der Profi-Volleyballliga Südkoreas gewesen.,11,108,"['Pro', 'fi']",2,4
Juristin,Juni 1948 in Bergisch Gladbach) ist eine deutsche Juristin und Politikerin (Bündnis 90/Die Grünen).,14,45,"['Jur', 'istin']",2,4
Geiger,"† 8. April 1947 in Berlin) war ein deutscher Komponist, Kapellmeister, Dirigent und Geiger.",14,61,"['Ge', 'iger']",2,4
Pedal,"Der Motor erhielt nun ein gesteuertes Einlassventil sowie einen Kickstarter, der über ein Pedal einen Federmechanismus betätigte.",17,110,"['Ped', 'al']",2,4
Verhandlung,Die öffentliche Verhandlung aber artete zu einem Sensationsprozess der Weimarer Zeit aus.,12,39,"['Ver', 'handlung']",2,4
Grafik,"Verband der Grafik-Designer der DDR und Niedersächsisches Ministerium für Bundes- und Europaangelegenheiten, Berlin 1990, ISBN 978-3-8758-5184-7, S. 2 und 29.",20,126,"['Graf', 'ik']",2,4
Optik,"Strickland befasst sich mit nichtlinearer Optik, der Wechselwirkung intensiven Laserlichts mit Materie und ultrakurzen Laserpulsen.",15,61,"['Opt', 'ik']",2,4
Kohle,"Das Fahrzeug konnte 1,5 Tonnen Kohle und 4,5 Kubikmeter Wasser aufnehmen.",11,127,"['Koh', 'le']",2,4
Stelle,1992 trat er am Institut für Kreislaufforschung und Sportmedizin der Deutschen Sporthochschule Köln eine Stelle als Oberarzt an.,18,1186,"['St', 'elle']",2,4
Schwangerschaft,Bewertung der Gefährdung in der Schwangerschaft Besondere Bedingungen gelten für Schwangere (Abschnitt VIII).,13,66,"['Schw', 'angerschaft']",2,4
Essayist,"Juli 1924 in Berlin) war ein italienischer Pianist, Komponist, Dirigent, Librettist, Essayist und Musikpädagoge.",14,31,"['Essay', 'ist']",2,4
Sortiment,Ende 2009 erfolgte eine Erweiterung zu Fahrkartenagenturen mit umfangreichem Sortiment zum Reisebedarf.,12,31,"['Sort', 'iment']",2,4
Volleyball,Auch ihre Eltern und ihr älterer Bruder Martin spielen Volleyball.,10,112,"['Vol', 'leyball']",2,4
Garde,Der Korpskommandeur General Below beschloss Calau mit der 29. Garde-mechanischen Brigade und Calau von Süden zu umgehen.,17,85,"['G', 'arde']",2,4
Stahl,"Dann werden die Rohlinge in einem mit Öl gefüllten Becken abgekühlt, was dem Stahl seine Härte verleiht.",17,157,"['St', 'ahl']",2,4
Brust,"Die Wirbelsäule umfasst 7 Hals-, 15 Brust-, 6 Lenden-, 3 Kreuzbein und 26 bis 30 Schwanzwirbel.",16,142,"['Br', 'ust']",2,4
Arbeiter,Fritz Schulenburg (* 4. September 1894 in Jerichow; † 5. August 1933 in Tangermünde) war ein deutscher Arbeiter und Widerstandskämpfer.,20,370,"['Ar', 'beiter']",2,4
Schwimmer,Jerzy Boniecki (* 7. Februar 1933 in Łódź; † 5. März 2021 ebenda) war ein polnischer Schwimmer.,17,118,"['Schw', 'immer']",2,4
Regierungs,Fernández ernannte seinen Schwiegersohn Bernardo Soto mit Amtsantritt zum Regierungs- und Bildungsminister,12,44,"['Reg', 'ierungs']",2,4
Mauer,Zum Ende des Films zeigen dokumentarisch anmutende Filmsequenzen das Konzentrationslager auf der anderen Seite der Mauer in der Gegenwart.,19,193,"['M', 'auer']",2,4
Stadtarchiv,Fotos dieser Gaststätte von 1905 und 1906 im ISG Stadtarchiv Frankfurt.,11,42,"['Stadt', 'archiv']",2,4
Katze,Nur mittels einer Impfung lässt sich die Infektion einer Katze sicher vermeiden.,12,114,"['Kat', 'ze']",2,4
Adaption,"Adaption Im Jahr 2018 wurde bekannt, dass Warner Bros. ein amerikanisches Remake der Sitcom Miranda plant.",16,68,"['Adapt', 'ion']",2,4
Anleitung,"Bei korrekter Anleitung ist Taekwondo eine sehr gesunde Sportart, gerade für die Hüfte, da sie Dehnbarkeit und Beweglichkeit erhält.",19,76,"['An', 'leitung']",2,4
Rücksicht,"(76 Seiten) Erörterungen über Vervollständigung und Erweiterung des preussischen Eisenbahnnetzes, mit Rücksicht auf Entwickelung des Güterverkehrs und Erzielung billiger Frachten.",20,60,"['R', 'ücksicht']",2,4
Einrichtung,"Über zwei Tunnel die als Durchmesserlinie konzipiert waren, wurde die für die Einrichtung von Schienenwegen schwierige Geländetopographie Belgrads überbrückt.",19,441,"['Ein', 'richtung']",2,4
Freude,Seine neuartige Methode soll die Schüler mit Freude und Heiterkeit und nicht mit protokollarischer Strenge an die Musik herangeführt haben.,20,93,"['Fre', 'ude']",2,4
Begriffsklärung,"Siehe auch: Baureihe E (Begriffsklärung) E+ (Begriffsklärung) Haus E (Ludwigshafener Ausstellungsprojekt 2002) E, der scharlachrote Buchstabe, deutscher Stummfilm",18,123,"['Begriffsklär', 'ung']",2,4
Gnade,11. Oktober: Vermutlich hat Reinhard Keisers Oper Der durch Großmuth und Gnade siegende Augustus in Kopenhagen Premiere.,17,37,"['G', 'nade']",2,4
Judo,"eine Multifunktionssporthalle mit olympischem Niveau für unter anderem Basketball, Volleyball, Karate, Taekwondo, Judo, Handball etc. für 2.000 Besucher",18,49,"['J', 'udo']",2,4
Durchfahrt,"Der Grundriss entspricht dem der Halbbastion 1, das Memminger Tor ist hier in seiner ursprünglichen Form mit einer Durchfahrt erhalten.",20,30,"['Durch', 'fahrt']",2,4
Perfekt,Im Indikativ Futur II Aktiv treten die Morpheme -erô / eri- zwischen Perfektstamm und Personalendungen des Perfekt.,17,64,"['Perf', 'ekt']",2,4
Wunder,Im selben Jahr war Schneiders Buch Wunder des Schneeschuhs auf Japanisch erschienen.,12,61,"['W', 'under']",2,4
Hochland,Die Kök-Türken stellten dem Kaiser ebenfalls Truppen und fielen überdies Anfang 627 mit einer Invasion in das Hochland Ostirans ein.,20,29,"['Hoch', 'land']",2,4
Hauptort,Größte Orte sind Pumba und Cheme im Nordosten der Insel nahe dem Hauptort Jinjo.,14,202,"['Haupt', 'ort']",2,4
Sparte,Im Jahr 2020 übernahm Persico die Sparte für Kunststoffschweißsysteme des insolventen deutschen Unternehmens Bielomatik Leuze.,15,47,"['S', 'parte']",2,4
Reorganisation,"Man betraute ihn im gleichen Jahre auch mit der Reorganisation und Leitung der Tierarzneischule, welche 1789 errichtet worden war.",19,29,"['Re', 'organisation']",2,4
Magen,Der schottische Lord Edward Glenarvan findet auf der Jungfernfahrt seiner Dampfjacht Duncan im Magen eines erlegten Hammerhaies eine Flaschenpost.,19,45,"['M', 'agen']",2,4
Neutralität,Er trat für die parteipolitische Neutralität des Dachverbands Deutsche Studentenschaft (DSt) und zugleich für den Verbindungsgedanken ein.,17,35,"['Neutral', 'ität']",2,4
Beirat,"Die Akademie hat einen wissenschaftlichen Beirat berufen, welche die Arbeit der Akademie selbst sowie des dort ansässigen Deutschen Brotinstituts begleitet.",20,90,"['Be', 'irat']",2,4
Stadtteil,Mit über 1000 Kindern und Jugendlichen handelt es sich dabei um einen überdurchschnittlich jungen Stadtteil.,15,1003,"['Stadt', 'teil']",2,4
Karriere,"Karriere Marti spielt hauptsächlich auf der ITF Women’s World Tennis Tour, auf der sie bislang zwei Einzeltitel gewann.",18,2114,"['Kar', 'riere']",2,4
Festung,"1752 hatte die Festung ihren militärischen Wert verloren, sie wurde abgetragen und an ihrer Stelle wurde das Zeughaus errichtet.",19,325,"['Fest', 'ung']",2,4
Senkung,"In der althochdeutschen Philologie versteht man darunter den a-Umlaut, also die Senkung eines Vokals vor einem /a/ in der Folgesilbe.",20,37,"['Sen', 'kung']",2,4
Festlegung,Bei der Festlegung des ikonographischen Programms wurde Lipsius von den Künstlern der Akademie und den Kunstwissenschaftlern der Kunstsammlungen unterstützt.,19,54,"['Fest', 'legung']",2,4
Umgestaltung,"Die Maßnahme umfasste die Neugestaltung und Erschließung des großen Saals, die Umgestaltung der angrenzenden Räume aus dem 19.",18,67,"['Um', 'gestaltung']",2,4
Krise,"Nachdem der frühe Bergbau um 1350 durch die Pest in eine Krise geraten war, stockte die Förderung.",17,169,"['K', 'rise']",2,4
Handbuch,"Ernst Kienast (Hrsg.): Handbuch für den Preußischen Landtag, Ausgabe für die 5. Wahlperiode, Berlin 1933, S. 372.",17,324,"['Hand', 'buch']",2,4
Jugend,Am regulären Spielbetrieb beteiligte sich der Verein in der Saison 1947/48 mit einer Fußballmännermannschaft und einer A-Jugend.,17,653,"['Jug', 'end']",2,4
Eigenschaft,Von dieser Eigenschaft leitet sich ein weiterer Trivialname ab: Frühlings-Ahorn.,10,176,"['E', 'igenschaft']",2,4
Bauphase,Das Bauwerk zählte in der Planungs- und Bauphase zum Planungsabschnitt 15 im Mittelabschnitt der Neubaustrecke.,15,33,"['Bau', 'phase']",2,4
Wetter,"Soweit das Wetter es zulässt, findet der Flugbetrieb ganzjährig statt.",10,125,"['W', 'etter']",2,4
Vergehen,Aus der Perspektive der Vanitas-Rhetorik ist ein gottgewolltes Werden und Vergehen nichts Negatives.,13,35,"['Ver', 'gehen']",2,4
Holz,"Er warb mit weitreichenden Privilegien: Alle Baustoffe wie Holz, Stein, Kalk und Sand sollten unentgeltlich angeliefert werden.",17,420,"['Hol', 'z']",2,4
Kontrolle,April die Kontrolle über den südwestlichen Teil Berlins zu ermöglichen.,10,338,"['Kont', 'rolle']",2,4
Laufen,"Murph: 1 Meile laufen, 100 Klimmzüge, 200 Liegestütz, 300 Kniebeugen, 1 Meile laufen;",13,50,"['L', 'aufen']",2,4
Kloster,Halberstadt Ehemaliges Kloster in Halberstadt Gegründet in den 1290er Jahren Aufgelöst 1534 Christentum in Halberstadt,15,1271,"['Kl', 'oster']",2,4
Dienst,"Vor der Saison verließen viele Spieler für den Dienst im Zweiten Weltkrieg die Teams, was deren Kader sehr ausdünnte.",19,772,"['D', 'ienst']",2,4
Kaplan,Er war Kaplan in der Pfarre San Zaccaria und im Patriarchat tätig.,12,60,"['Kap', 'lan']",2,4
Sandstein,Ebenfalls aus gotischer Zeit ist das achteckige Taufbecken aus Sandstein.,10,162,"['Sand', 'stein']",2,4
Fraktion,"Er verfügt über ein Präsidium, das aus einem Präsidenten, zwei Vizepräsidenten sowie einem Mitglied aus jeder Fraktion besteht.",18,293,"['Fra', 'ktion']",2,4
Schacht,"Der Wetterschacht wurde 1882 ausgebaut, Schacht Heinrich 1 erhielt 1884 ein deutsches Strebengerüst als Fördereinrichtung.",15,108,"['Sch', 'acht']",2,4
Studie,Der davon betroffene Bauer Stratemeyer reichte gemäß der Studie eine Sammelklage gegen Monsanto ein.,14,331,"['Stud', 'ie']",2,4
Festplatte,"System-Mindestanforderungen i586-kompatible CPU 8 MB RAM VESA-kompatible Grafikkarte Floppy-Diskettenlaufwerk, Festplatte oder CD-Laufwerk Tastatur und Maus (COM, PS/2 oder USB)",19,38,"['Fest', 'platte']",2,4
Politik,"Seit Juni 1921 war er an der sozialistischen Heimvolkshochschule Tinz Lehrer für Gesellschaftskunde, Geschichte und Politik, Organisationsprobleme sowie Sozialisierung.",19,970,"['Polit', 'ik']",2,4
Halle,Der Tempelname bedeutet etwa sechseckige Halle und spielt auf die Form der Haupthalle des Tempels an.,16,271,"['H', 'alle']",2,4
Rahmen,"Bemerkenswert ist, dass nur mit einer Ausnahme sämtliche Figuren des Hochaltars nicht über den Rahmen hinausragen.",16,1574,"['Rah', 'men']",2,4
Generalversammlung,"Auch wurde es Sitte, dass der Direktor alljährlich zur Generalversammlung eine Anrede hielt, die gedruckt wurde.",16,72,"['General', 'versammlung']",2,4
Lohn,"In der Kanzlei herrschte ein chaotisches Gedränge an Soldaten und Zivilisten, die ihren Lohn in Empfang nehmen wollten bzw.",19,45,"['L', 'ohn']",2,4
Paradies,"Das Paradies, der Geschmack und die Vernunft: Eine Geschichte der Genussmittel.",11,35,"['Par', 'adies']",2,4
Baujahr,Baujahr: 1962 Ort: Verbindet den Bürgerpark mit dem Gelände des ehemaligen „Frei-Bi-Ze“.,12,89,"['Bau', 'jahr']",2,4
Bestatter,Textvorschläge hält der Bestatter hierfür bereit und berät die Hinterbliebenen bei der Auswahl geeigneter Texte.,15,29,"['Best', 'atter']",2,4
Areal,Das Areal umfasste zum Zeitpunkt seiner Errichtung 30.000 m² und liegt 15 km westlich von Tsumeb.,16,171,"['A', 'real']",2,4
Saal,Der historische Saal der Ratsherren hat eine Täfelung aus dem 16. Jahrhundert.,12,109,"['Sa', 'al']",2,4
Debüt,"Ohnehin konnte Aerts nach seiner K-1-Debüt-Niederlage 13 Kämpfe in Folge gewinnen, 10 davon sogar vorzeitig.",15,450,"['Deb', 'üt']",2,4
Lernen,"Lernen, ohne zu denken, ist umsonst, denken, ohne zu lernen, ist gefährlich.",12,84,"['L', 'ernen']",2,4
Paket,Seit Januar 2011 wurde das aus der Limousine und dem T-Modell bekannte Sport-Paket Exterieur auch beim Coupé und Cabriolet angeboten.,20,46,"['Pak', 'et']",2,4
Hälfte,"Wegen der Gefahr, den Ball zu verlieren, sollte er nur tief in der gegnerischen Hälfte angewendet werden.",17,1131,"['H', 'älfte']",2,4
Aussteller,"Die Veranstaltungsreihe erfährt wachsenden Zuspruch, 2015 kamen etwa 150 Aussteller und über 10.000 Besucher nach Hannover.",16,30,"['Aus', 'steller']",2,4
Erteilung,5 AufenthG besteht nach 18 Monaten Duldungszeit ein Soll-Anspruch auf Erteilung einer Aufenthaltserlaubnis.,13,32,"['Er', 'teilung']",2,4
Codex,Auch der zeitlich spätere Codex des Lipit Ištar von Isín (1934–1923 v. Chr.) wendet diesen Grundgedanken an:,17,31,"['Cod', 'ex']",2,4
Munition,Für den Luftnahkampf verfügt die Tomcat über ein links unter dem Cockpit montiertes Gatling-Geschütz M61 Vulcan mit 675 Schuss Munition.,20,127,"['Mun', 'ition']",2,4
Frau,Er lebt gemeinsam mit ihnen und seiner Frau Elena auf dem Land in Wackernheim.,14,3771,"['Fra', 'u']",2,4
Gastgeber,Qualifikation Australien qualifizierte sich als erstes Land nach Gastgeber Deutschland als Sieger der Fußball-Asienmeisterschaft der Frauen 2010 für die Endrunde.,20,95,"['Gast', 'geber']",2,4
Gestalt,"Die linke Gestalt trägt eine Kopfbedeckung, von der der obere Teil abgebrochen ist.",13,224,"['Gest', 'alt']",2,4
Verfahren,Bei der Herstellung kommen diverse Verfahren der Halbleitertechnik zum Einsatz.,10,709,"['Ver', 'fahren']",2,4
Nachfolger,Hızır erhielt Ephesos und musste sich dem Nachfolger seines Vaters und jüngeren Bruder Umur unterordnen.,15,968,"['Nach', 'folger']",2,4
Fürst,Russland Moskau Fürst: Daniel (1283–1303) Wladimir Großfürst: Dimitrij I. (1277–1294),10,262,"['Für', 'st']",2,4
Haft,Am 9. Oktober 2012 wurde der Rapper zu insgesamt zwei Jahren Haft aufgrund eines Raubüberfalls im Jahre 2002 verurteilt.,19,172,"['H', 'aft']",2,4
Footballspieler,"Bernard Nottage (1945–2017), bahamaischer Leichtathlet, Arzt und Politiker Dexter Nottage (* 1970), US-amerikanischer Footballspieler Lynn Nottage (* 1964), US-amerikanische Dramatikerin",20,32,"['Football', 'spieler']",2,4
Meister,Boxer (Irland) Irischer Meister (Boxen) Olympiateilnehmer (Irland) Teilnehmer der Olympischen Sommerspiele 2020 Geboren 1991 Ire Mann,16,997,"['Me', 'ister']",2,4
Leid,"Violett wirkt beruhigend, steht aber auch für Einsamkeit, Melancholie, Leid, Trauer und Verzicht.",13,30,"['Le', 'id']",2,4
Landrat,Ab 1934 war er Landrat im Kreis Neustadt am Rübenberge.,10,263,"['Land', 'rat']",2,4
Koran,Er wurde gemäß dem Koran und den kanonischen Hadithen aus einem speziellen Feuer erschaffen.,14,38,"['K', 'oran']",2,4
Globalisierung,Er trug der beginnenden Globalisierung Rechnung und gründete Produktionsstätten und Vertriebe im Ausland.,13,36,"['Global', 'isierung']",2,4
Beginn,Auch zu Beginn der Saison 2011/12 spielte er bei den Barons.,11,1456,"['Begin', 'n']",2,4
Asteroid,Benannt ist der Asteroid ist nach dem griechischen Tafelwein Retsina.,10,262,"['Aster', 'oid']",2,4
Brigadier,Der Brigadier des armées navales war ein militärischer Dienstgrad der französischen Marine während des Ancien Régime.,16,40,"['Brig', 'adier']",2,4
Bestzeit,2000 siegte sie mit ihrer persönlichen Bestzeit von 2:33:06 h beim Seoul International Marathon.,14,29,"['Best', 'zeit']",2,4
Superintendent,Er war von 1983 bis 1987 Superintendent der Evangelischen Superintendentur A. B. Steiermark.,13,53,"['Super', 'intendent']",2,4
Kaffee,Dies ermöglicht die Bildung einer besonders dicken Schaumschicht auf dem Kaffee.,11,73,"['K', 'affee']",2,4
Verlust,"Eines seiner Hauptziele war es, Werke von dänischen Komponisten zu veröffentlichen, deren Nicht-Veröffentlichung ein Verlust für die Kunst gewesen wäre.",20,253,"['Ver', 'lust']",2,4
Variante,UKC und AKC erkennen auch eine Variante der Rasse mit Fell an.,12,544,"['Vari', 'ante']",2,4
Wrack,"LV-426, die Sulaco und das Wrack des Alienraumschiffs aus Alien sowie weitere Örtlichkeiten dienen als Schauplätze im Spiel.",18,38,"['Wr', 'ack']",2,4
Athlet,"Der einzige Athlet, der einen Fehler schoss und trotzdem in die Top 10 laufen konnte, war Benedikt Doll.",18,71,"['Ath', 'let']",2,4
Wirren,"Auch die Wirren der Weltwirtschaftskrise, Inflation, Kriegszeit und Währungsreform wurden gemeistert.",11,34,"['Wir', 'ren']",2,4
Entstehung,Er erklärte die Entstehung des Felsenlabyrinths als einen ganz langsam ablaufenden Verwitterungsprozess.,12,421,"['Ent', 'stehung']",2,4
Spanier,"Unterwegs lieferte sich der spanische Trupp einige Gefechte mit Einheimischen, aus denen die Spanier praktisch verlustfrei hervorgingen.",17,116,"['Span', 'ier']",2,4
Abtei,schenkte 976 dem Hochstift Worms die Abtei Mosbach mit dem zugehörigen Besitz Dutdunueld.,13,262,"['Ab', 'tei']",2,4
Digitalisierung,Ein weiteres Digitalisierungsvorhaben der BWI ist die Digitalisierung der Gesundheitsversorgung der Bundeswehr.,12,46,"['Digital', 'isierung']",2,4
Zeitgeschichte,"Organisation, Selbstverständnis und heimatpolitische Zielsetzungen der deutschen Vertriebenenverbände 1949–1972, Düsseldorf 2004 (= Forschungen und Quellen zur Zeitgeschichte.",17,46,"['Zeit', 'geschichte']",2,4
Hinblick,2001 und 2002 erfolgten im Hinblick auf die Commonwealth Games 2002 weitere Umbauten.,13,103,"['Hin', 'blick']",2,4
Inspiration,Seine Inspiration bezog er speziell aus dem Théâtre Libre des André Antoine und dem Naturalismus im Allgemeinen.,17,40,"['In', 'spiration']",2,4
Verlassen,Andererseits könnte man nach einem Überschlag einen auf dem Dach liegenden Wagen nicht mehr verlassen.,15,49,"['Ver', 'lassen']",2,4
Unrecht,"Geweiht ist die Kirche der Dreihändigen Gottesmutter, unter deren Schutz alle zu Unrecht Bestraften stehen sollen.",16,33,"['Un', 'recht']",2,4
Denken,Studientag zur Eröffnung der HCA (Buchen 1998) Zeitwelten – Denken zwischen Philosophie und Religion.,14,123,"['Den', 'ken']",2,4
Hitze,Extreme Hitze und schlechte Kühlung in den Cockpits der Delage Type 15 S 8 machte das Rennfahrern fast unmöglich.,19,28,"['Hit', 'ze']",2,4
Verehrer,Mit diesem Dreh bootet Anton einen unerfahrenen Verehrer Lavinias aus.,10,29,"['Vere', 'hrer']",2,4
Hörer,Die Moldau – Große Musik für kleine Hörer (ETP007) Eine kleine Nachtmusik – Große Musik für kleine Hörer (ETP002),19,47,"['H', 'örer']",2,4
Rubrik,"Alle anderen Bürger (48,1 % oder 19.655 Personen) werden unter der Rubrik „Sonstige“ erfasst.",14,42,"['Rub', 'rik']",2,4
Brite,"Eine Mannschaftswertung kam nicht zustande, da außer Harper kein weiterer Brite den Wettkampf beenden konnte.",15,32,"['B', 'rite']",2,4
Nutzer,"Ein wichtiger Aspekt hierbei ist, dass der Nutzer bei der Interaktion ein möglichst positives Anwendungserlebnis User Experience erfahren soll.",19,142,"['Nut', 'zer']",2,4
Redaktion,"Die Redaktion wird von Mitarbeiterinnen und Mitarbeitern des Instituts für Sexualforschung, Sexualmedizin und Forensische Psychiatrie am Universitätsklinikum Hamburg-Eppendorf wahrgenommen.",19,142,"['Red', 'aktion']",2,4
Staffel,Mit der vierten Staffel wechselte die Serie im Frühjahr 2013 zum Kabelsender TBS.,13,1430,"['Staff', 'el']",2,4
Expressionismus,"Werk Neith Nevelsons Werke weisen Spuren von Kubismus, Expressionismus und Surrealismus auf.",12,39,"['Expression', 'ismus']",2,4
Geschmack,"So weit man mit dem Geschmack ausreicht, weiß J. auch classischen Compositionen gerecht zu werden.",15,88,"['Gesch', 'mack']",2,4
Historismus,Bildhauer (Kopenhagen) Bildhauer des Historismus Hochschullehrer (Königlich Dänische Kunstakademie) Ritter des Dannebrogordens Däne Geboren 1821 Gestorben 1900 Mann,18,82,"['Histor', 'ismus']",2,4
Wohl,unantastbar und zielstrebig sorgt er für das Wohl der Republik.,10,40,"['W', 'ohl']",2,4
Drittel,"Mehr als 90 % der Bewohner erklären, Galicisch zu verstehen, und etwa zwei Drittel verwenden es nach eigener Aussage hauptsächlich.",20,253,"['Dr', 'ittel']",2,4
Burgstall,"Die Burg ist nur noch als Burgstall erhalten, vom Schloss befinden sich noch einige Baureste in den umgebenden Wohnhäusern.",19,56,"['Burg', 'stall']",2,4
Morgen,"Gegen Morgen erreichte die Truppe eine Tempelpyramide, die zwei Wegstunden von Tenochtitlán entfernt lag.",14,281,"['M', 'orgen']",2,4
Hund,"Die Gesamtkonstruktion der Anlage erscheint in der Planaufsicht wie ein Hund, der seine Pfoten nach jeder Seite vollständig abspreizt.",19,197,"['H', 'und']",2,4
Gastmannschaft,Diese Warnung steht heute über dem Eingang zu italienischen Fußballstadien und soll die Gastmannschaft abschrecken.,15,40,"['Gast', 'mannschaft']",2,4
Unterhaus,West Suffolk ist ein britischer Wahlkreis für die Wahlen zum Unterhaus des Parlaments des Vereinigten Königreichs.,16,74,"['Unter', 'haus']",2,4
Kino,Seinem Filmdebüt im 1964 entstandenen Black like me folgten mehr als 110 Rollen in Fernsehen und im Kino als Nebendarsteller;,20,291,"['K', 'ino']",2,4
Reaktion,Als eine Reaktion forderte die CDU schärfere Kontrollen von Jugendhilfe-Trägern in Bremen.,12,324,"['Re', 'aktion']",2,4
Konvent,"Jerusalem Ölbergskonvent in Jerusalem Gethsemane-Konvent, Kirche der Heiligen Maria Magdalena",10,48,"['Kon', 'vent']",2,4
GmbH,"Den Grundbesitz des Unternehmens überschrieb Eisemann einer Immobilien-Verwaltungs-GmbH, die seiner inzwischen von ihm geschiedenen Ehefrau gehörte.",16,61,"['G', 'mbH']",2,4
Alltag,"Glaschke veröffentlichte mehrere Bücher, darunter Mein magischer Alltag und Das Liebeswissen der weisen Frauen.",14,113,"['All', 'tag']",2,4
Weiterführung,1913: Einstellung der Carnallitförderung auf Schacht „Leopoldshall III“ und Weiterführung der Steinsalzgewinnung.,12,33,"['Weiter', 'führung']",2,4
Brot,Das Korn der Mühle brachte den hungernden Bürgern von Wipperfürth das erste Brot.,13,65,"['B', 'rot']",2,4
Erstflug,Luftüberlegenheitsjäger Jagdflugzeug (1970–1979) Trägergestütztes Flugzeug Zweistrahliges Flugzeug Schwenkflügelflugzeug Northrop Grumman (Luftfahrzeug) Erstflug 1970,13,52,"['Erst', 'flug']",2,4
Avantgarde,In Jampil kam 1880 der ukrainische Maler und Theoretiker der russischen Avantgarde Alexander Bogomazow zur Welt.,16,37,"['Avant', 'garde']",2,4
