word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
centenary,This was a set of 10 values up to 10s commemorating the centenary of British colonisation (1834-1934).,17,24,"['cent', 'enary']",2,3
armour,"Decorated with banners and suits of armour, the huge lounge is the castle's original dining room.",16,53,"['arm', 'our']",2,3
garment,"Meaning E. S. Drower (1960) translates the literal Aramaic meaning of mana as 'a garment, robe, vehicle, vessel, instrument'.",19,39,"['gar', 'ment']",2,3
subculture,It explores the world of the men's leather subculture within the context of a murder mystery.,16,38,"['sub', 'culture']",2,3
hypertension,Combinations Valsartan is combined with amlodipine or hydrochlorothiazide (HCTZ) (or both) into single-pill formulations for treating hypertension with multiple drugs.,20,26,"['hy', 'pertension']",2,3
sanction,"An exhibition match was played without the association's sanction, while an association ""Ireland"" team played in London.",17,23,"['san', 'ction']",2,3
supermarket,"For every supermarket in Park Slope and Carroll Gardens, there are 12 bodegas.",13,58,"['super', 'market']",2,3
dune,"The name ""Doom Bar"" is a corruption of the older name Dunbar which itself derives from dune-bar.",17,26,"['d', 'une']",2,3
witchcraft,"He was a supporter of the Jesuits, and collaborated with them in the suppression of idolatry and witchcraft.",18,20,"['witch', 'craft']",2,3
oscillator,"The balance spring made the balance wheel a harmonic oscillator, with a natural 'beat' resistant to disturbances.",17,24,"['osc', 'illator']",2,3
malaysia,"Malaysia has reported 1,697, bringing the total number to 4,479,809.",10,42,"['mal', 'aysia']",2,3
implication,The implication of all this is that teacher educators must also be highly skilled in reflective practice.,17,21,"['im', 'plication']",2,3
mercy,"In his Passion, Christ appeals for mercy, but he himself is not spared.",13,41,"['mer', 'cy']",2,3
spectroscopy,It is a form of photoluminescence spectroscopy where the emitted photon decay is measured over time.,16,26,"['spect', 'roscopy']",2,3
resurgence,"During the 1930s, tattooing saw a resurgence in popularity among rebels who participated in peasant and millennial uprisings.",18,28,"['res', 'urgence']",2,3
dressage,He was the only officer to focus strictly on dressage.,10,23,"['dress', 'age']",2,3
prevalence,Prevalence of mobile phone overuse depends largely on definition and thus the scales used to quantify a subject's behaviors.,19,54,"['pre', 'valence']",2,3
fringe,He appeared regularly on the West End stage and in fringe theatre.,12,41,"['f', 'ringe']",2,3
meteorologist,John Michael Hammond (born 9 April 1966) is a meteorologist and an English weather forecaster for the BBC.,18,21,"['meteor', 'ologist']",2,3
dungeon,"Conceptually, the hope is that such creatures will find the dungeon appealing and hence settle there, rather than roaming about.",20,33,"['d', 'ungeon']",2,3
reluctance,"Cutting down Tankai, Shanao faces off with Benkei and breaks the sacred sword due to Benkei's reluctance to fight.",19,27,"['rel', 'uctance']",2,3
hydroxide,One equivalent of sodium hydroxide will saponify the 2-ester selectively.,10,31,"['hydrox', 'ide']",2,3
testicle,Type 2: The supernumerary testicle shares the epididymis and the vas deferens of the other testicles.,16,28,"['test', 'icle']",2,3
sadness,"The announcement came as a shock to many Parti Québécois caucus members, some of whom expressed ""sadness"" at the decision.",20,20,"['sad', 'ness']",2,3
lobbying,"Furthermore, Clapp and McCarthy participated in focused lobbying efforts in which they targeted the members of relevant Congressional committees.",19,29,"['lobby', 'ing']",2,3
convict,"Second convict voyage (1819–1820) Atlas sailed from Gravesend, England on 10 June 1819, under the command of Joseph Short.",19,37,"['conv', 'ict']",2,3
defensive,"The alignment uses five or more defensive backs (or players in that role), preferring fast players over large players.",19,41,"['def', 'ensive']",2,3
modernization,Modernization can greatly improve operational reliability by replacing electrical relays and contacts with solid-state electronics.,15,28,"['modern', 'ization']",2,3
halfback,"Michigan's seven touchdowns were scored by halfback Ralph Chubb (2), Gene Derricotte, Art Renner, Bruce Hilkene, and Jack Weisenburger.",19,58,"['half', 'back']",2,3
larva,"Eventually, three additional arms develop at the front end of the larva; at this point it becomes a brachiolaria.",19,27,"['lar', 'va']",2,3
trench,Geography The Swatch of No Ground (SoNG) is a 14 km wide trench in the Bay of Bengal.,18,24,"['t', 'rench']",2,3
critique,The best-selling 1920 novel Main Street was a critique of small-town life by the American writer Sinclair Lewis.,18,52,"['crit', 'ique']",2,3
synopsis,"Synopsis Time: the Third Silesian War, a part of the larger Seven Years' War.",14,32,"['syn', 'opsis']",2,3
prequel,"The Illustrated Roger Zelazny includes a short story, ""Shadowjack"", that is a prequel to the events of the novel.",19,29,"['pre', 'quel']",2,3
ascent,"This ascent and descent channels the Divine vitality down through the Worlds, furthering the Divine purpose.",16,38,"['as', 'cent']",2,3
inhalation,"It is the practice of consciously regulating breath (inhalation and exhalation), a concept shared with all schools of yoga.",19,31,"['in', 'halation']",2,3
satisfaction,Research has additionally shown that college males had a better satisfaction with their body than college females.,17,40,"['satisf', 'action']",2,3
cellist,Life Ingo Metzmacher is the son of the cellist Rudolf Metzmacher and the research biologist Lore Schoen.,17,26,"['cell', 'ist']",2,3
initiation,"In particular, the Koh Ophiolite marks the initiation of the subduction of the extinct Phoenix Plate.",16,42,"['init', 'iation']",2,3
regeneration,"Conversely, precluding or reverting endogenous electric current and fields impairs regeneration.",11,60,"['reg', 'eneration']",2,3
applies,"The same applies to limits on highways designated as ""rustic"" roads.",11,33,"['app', 'lies']",2,3
churchyard,External features In the churchyard is a cross base dating from around 1543.,13,47,"['church', 'yard']",2,3
gangster,"There, he meets Nanya, a powerful gangster with the local MLA's support.",12,40,"['gang', 'ster']",2,3
childless,"She married Allan Hopper, and died childless; Mary Catharine ""Kitty"" (August 24, 1824 -July 9, 1922).",16,28,"['child', 'less']",2,3
outdoors,"148apps wrote, ""It's a perfect distraction for days when playing the real game outdoors isn't an option.",17,30,"['out', 'doors']",2,3
hospitality,"The services in question range from tourism, hospitality, entertainment, and housekeeping to grey-collar work in law, financial consulting, and administration.",20,37,"['hospital', 'ity']",2,3
masonry,The building was given a rustic character with masonry exterior walls.,11,36,"['mason', 'ry']",2,3
inclination,In 2012 and 2014 Max Michaelis reported operating Levitron brand magnetic tops at inclination angles of 45° and 90° (i.e.,20,46,"['incl', 'ination']",2,3
sentencing,"California adopted indeterminate sentencing in 1917, as part of a national trend towards indeterminate sentences meant to encourage rehabilitation.",19,25,"['sent', 'encing']",2,3
patriarch,"On February 24, 2013 Neophyte of Bulgaria was elected as the new patriarch.",13,51,"['patri', 'arch']",2,3
costa,"The forewings are light yellow ochreous, suffused with ferruginous along the median portion of the costa.",16,34,"['cost', 'a']",2,3
gorge,"Valley Lower valley and gorge From the start of the D147 by Moltifao, the village of Asco is about upstream.",20,40,"['g', 'orge']",2,3
masterpiece,"In 1898 Holz published his masterpiece, the poetry volume Phantasus, a work in which he displayed his linguistic virtuosity.",19,51,"['master', 'piece']",2,3
erection,"Erection of outer wall along the north-east corner of the site, including an entrance arch for carriage (1794–98).",18,34,"['ere', 'ction']",2,3
discovers,She soon discovers that Midorigaoka Academy is full of problematic students.,11,29,"['dis', 'covers']",2,3
rushing,He finished his freshman year with 262 yards rushing on 53 carries for a 4.9 average.,16,24,"['r', 'ushing']",2,3
outfielder,"Cooley, an outfielder and first baseman, had a career batting average of .294 in 1,317 games played.",17,53,"['out', 'fielder']",2,3
jockey,"Fleet Lady (March 6, 1949)A famous jockey hires Pat to find his missing racehorse, Fleet Lady.",16,47,"['j', 'ockey']",2,3
pledge,"Barnett himself later called a 2014 pledge to continue using it a ""terrible mistake"".",14,32,"['pled', 'ge']",2,3
apprentice,"In 1923, another apprentice and second cousin to Bendheim, Siegfried Ullmann, moved to the New York office.",17,61,"['app', 'rentice']",2,3
autograph,Beethoven's autograph of the piano duet version of his Große Fuge sold for £1.1m at Sotheby's in 2005.,18,44,"['aut', 'ograph']",2,3
dislocation,Division's dislocation The division's headquarters were located entirely in Kaunas from 1903 to 1913.,14,37,"['dis', 'location']",2,3
landfill,The remains of the church can still be seen today between a defunct brick industry and a former landfill.,19,29,"['land', 'fill']",2,3
mating,The patterns of autoinfection highlight mother-son mating and the sex ratio.,11,27,"['m', 'ating']",2,3
raion,"Uhroidy (; ) is an urban-type settlement in Sumy Raion, Sumy Oblast, Ukraine.",13,31,"['ra', 'ion']",2,3
inability,"Symptoms may include pain, swelling, bruising, and an inability to walk on the injured leg.",15,62,"['in', 'ability']",2,3
yesterday,"North Vancouver, BC: Red Shift Records, 2022 Adam Morford and Leilehua Lanzilotti: Yesterday is Two Days Ago.",17,31,"['yester', 'day']",2,3
silva,"He was eventually killed by Silva, praising Doctor Man one final time before he explodes.",15,25,"['sil', 'va']",2,3
elector,Mindelheim was lost 1714 to the Elector of Bavaria under the Treaty of Utrecht.,14,49,"['e', 'lector']",2,3
resemblance,"The hinges come to a point, a superficial resemblance to many (phylogenetically unrelated) bivalve mollusk shells.",16,42,"['re', 'semblance']",2,3
insistence,"After insistence of parents, she decided to quit her job and pursue a career in film industry.",17,28,"['ins', 'istence']",2,3
chimney,Thermosiphoning also occurs across air temperature gradients such as those utilized in a wood fire chimney or solar chimney.,19,29,"['chim', 'ney']",2,3
onstage,"Aya confronts Melissa onstage, and Melissa says that Aya's mitochondria need more time to develop.",15,29,"['on', 'stage']",2,3
childbirth,"During normal childbirth, delivery trauma or complications during pregnancy, blood from a fetus can enter the mother's system.",18,20,"['child', 'birth']",2,3
anemia,"In Central America, refugees coming from El Salvador, Guatemala, and Honduras show the highest incidence of anemia cases.",18,33,"['an', 'emia']",2,3
competence,Notable competence and resourcefulness in accomplishing and improving office/program processes and operations.,12,21,"['compet', 'ence']",2,3
offender,"Ian David Karslake Watkins (born 30 July 1977) is a Welsh convicted child sex offender, former singer-songwriter and musician.",19,27,"['off', 'ender']",2,3
beast,"Backstage, Melissa then mutates into a beast and flees into the sewers, declaring that her name is now Eve.",19,35,"['be', 'ast']",2,3
cloister,"Shortly after, the Chapel des Fonts, cloister, and chapter house were built onto the south side of the nave.",19,23,"['clo', 'ister']",2,3
mural,She was a member of the London Society of Mural Decorators and Painters in Tempera.,15,49,"['m', 'ural']",2,3
obelisk,He originally proposed a cenotaph but this was rejected in favour of an obelisk rising from a screen wall.,19,27,"['ob', 'elisk']",2,3
corrig,"2009 Phylum ""Lithacetigenota"" Class ""Lithacetigenia"" ""Lithacetigenales"" Phylum Dictyoglomota Class Dictyoglomeria corrig.",11,36,"['cor', 'rig']",2,3
starvation,The absence of the work opportunities provided by sweatshops can quickly lead to malnourishment or starvation.,16,30,"['star', 'vation']",2,3
portico,The portico allows entrance to the inside from the exterior and can be found on vernacular and small scale buildings.,20,34,"['port', 'ico']",2,3
rejection,Beck failed due to a lack of entrepreneurial skills and the general rejection of the Aiblingen population.,17,58,"['re', 'jection']",2,3
multitude,"School name In the years preceding the Meiji Restoration, Japan was populated by a multitude of clans.",17,25,"['mult', 'itude']",2,3
dysfunction,"Furthermore, it's dysfunction is involved in autoimmunity or other diseases, such as allergic airway inflammation or psoriatic arthritis.",18,24,"['dys', 'function']",2,3
reorganisation,"Reorganisation in the 1980s and 1990s In 1985, Commissioner Sir Kenneth Newman finally abolished the system of lettered departments.",19,33,"['re', 'organisation']",2,3
stature,An album to be heralded by a paper of a Herald-like stature.,12,24,"['st', 'ature']",2,3
projector,"The GM II projector has the provision to execute the diurnal, annual, latitudinal, and precessional motions.",16,20,"['project', 'or']",2,3
stunt,"Reactions Democrats objected to the airlift, and Biden called it ""a political stunt and inhumane"".",15,39,"['st', 'unt']",2,3
repetition,"The song's ""stop-start"" structure creates a feeling of repetition, mimicking Nielson's repetition of the days of the week.",18,24,"['re', 'petition']",2,3
scent,"An Orange Blossom Carnival is held every April, inspired by the scent of the city's orange-tree-lined streets.",17,25,"['sc', 'ent']",2,3
tambon,The township (thesaban tambon) Akat Amnuai covers parts of tambon Akat.,11,21,"['tamb', 'on']",2,3
lineman,Watt was the 17th defensive lineman and only the eighth defensive end to receive the award since 1971.,18,34,"['lin', 'eman']",2,3
serum,Plot Bradley Yates is a talented doctor who is working on a serum for blood poisoning.,16,27,"['ser', 'um']",2,3
vicar,"Arthur Herbert Procter, Victoria Cross recipient, was parish vicar of Bosley from 1931 to 1933.",15,45,"['v', 'icar']",2,3
offshore,Comment from the British Geological Survey (BGS) suggested even more substantial shale gas potential offshore.,15,22,"['off', 'shore']",2,3
thruster,Liquid-metal propellants This type of thruster can accelerate a large number of different liquid metals or alloys.,17,20,"['thr', 'uster']",2,3
crane,The crane was not used much because of the Swedish shipyard crisis of the late 1970s and 1980s.,18,31,"['cr', 'ane']",2,3
lounge,Layout MV Raasay has a single deck with a ramp at the bow and a small lounge and toilet.,19,30,"['l', 'ounge']",2,3
bioavailability,Although an almost negligible improvement of bioavailability was observed by Kommuru et al.,13,20,"['bio', 'availability']",2,3
resentment,"Likewise, the use of Irish workers, because they were exempt from conscription, was another source of resentment.",17,22,"['resent', 'ment']",2,3
disparity,Plot This is a story of the disparity between two girl child from rich and poor section of the society.,20,22,"['dis', 'parity']",2,3
deficiency,Type 1 diabetes is characterized by insulin deficiency and requires daily administered doses of insulin.,15,50,"['def', 'iciency']",2,3
bishopric,"In the following six years, no one had taken up the vacant bishopric.",13,31,"['bishop', 'ric']",2,3
spill,"Although the spill was contained relatively early in the incident, miles of coastline and marsh were coated with oil.",19,30,"['sp', 'ill']",2,3
cookery,"Her “interest in the historic side of cookery dates” from the “result of reading” the two volumes together, White wrote.",20,23,"['cook', 'ery']",2,3
manipulation,"In 2019, his group showed the application of metal-dielectric hybrid nanorods in active opto-fluidic manipulation of sub-micron colloids.",18,40,"['manip', 'ulation']",2,3
archipelago,It is the only species within the section which has spread beyond the Malay Archipelago.,15,34,"['arch', 'ipelago']",2,3
interrogation,"Under interrogation, Paschke and Kunze estimated that in 1939, Pers S Z personnel included between 80 and 100 people.",19,40,"['inter', 'rogation']",2,3
daylight,"Across Canada, by 1967, each province besides Alberta and Saskatchewan had adopted daylight saving time.",15,26,"['day', 'light']",2,3
insurgent,The well-placed and well-ranged German units struck the column of insurgent units with well-aimed machine-gun fire.,16,23,"['ins', 'urgent']",2,3
eurovision,Hadise was unable to promote the song as she was preparing possible songs for the 2009 Eurovision Song Contest.,19,42,"['euro', 'vision']",2,3
fist,"The fluffers will welcome the audience, flitting about, sprinkling rose petals, giving lapdances, high fives, fist bumps, kisses, etc.",19,35,"['f', 'ist']",2,3
lowland,"Vegetation in the lower areas includes woodlands of Albizia and Terminalia, and mixed Khaya lowland semi-evergreen forest up to .",20,54,"['low', 'land']",2,3
vaccine,"Kiribati is an eligible country for COVAX program, and is expected to receive 48,000 doses of AstraZeneca vaccine.",18,61,"['vacc', 'ine']",2,3
discretion,"""[T]he Executive Branch has exclusive authority and absolute discretion to decide whether to prosecute a case.""",16,39,"['dis', 'cretion']",2,3
baggage,"The airport has 4 aerobridges, 17 check-in counters, 5 baggage conveyors, and 9 ticket sales counters.",16,39,"['bag', 'gage']",2,3
rendition,"Ward, in turn, enjoyed Kenny's rendition so much that it became the standard voice for the guard.",17,38,"['rend', 'ition']",2,3
apparel,"Established on 13 July 2016, the park is a government-supported project focusing on the manufacturing of garments, apparel, and textiles.",20,25,"['app', 'arel']",2,3
internment,"Because Yama withheld this from her, she only found out about internment in school.",14,27,"['intern', 'ment']",2,3
foreword,Contents The Book of est includes a one-page foreword by Werner Erhard.,12,42,"['fore', 'word']",2,3
linguistics,Biology of Cognition and Linguistic Analysis: From non-realist linguistics to a realistic language science.,14,60,"['lingu', 'istics']",2,3
veto,The HouseGuests competed in the Best of Duck Power of Veto competition.,12,45,"['vet', 'o']",2,3
saddle,"(details in Bulgarian, basic data in English) External links Vladaya Saddle.",11,22,"['s', 'addle']",2,3
horticulture,"Zephyranthes carinata are often incorrectly referred to as Zephyranthes grandiflora, especially in horticulture.",13,21,"['hort', 'iculture']",2,3
hangar,Type 072A-class ships have a helipad but no hangar or support facilities for the aircraft on board.,17,37,"['hang', 'ar']",2,3
transistor,"The Bone Fone did not achieve the longevity of transistor radios, originating in 1947, and surviving to the present.",19,21,"['trans', 'istor']",2,3
believer,Pentecostal churches do not usually accept members who have not undergone believer's baptism.,13,24,"['bel', 'iever']",2,3
demise,"Radio Argentina would continue broadcasting until its demise on December 31, 1997.",12,53,"['dem', 'ise']",2,3
lesbian,A lesbian couple was gay bashed by three unknown males in December 2019 while riding the tram in Berlin.,19,28,"['les', 'bian']",2,3
turf,Behaviour and ecology The species is a pest of turf and pastures in some parts of its distribution range.,19,20,"['tur', 'f']",2,3
transverse,Four-inch transverse bulkheads closed off the ends of the armoured citadel.,11,29,"['trans', 'verse']",2,3
millionaire,"By the time the government took over the monopoly, Chan had become a millionaire.",14,20,"['million', 'aire']",2,3
abbreviation,Others have pointed to the term's origin from abbreviation of the hard-g word graphics to argue for the other pronunciation.,20,59,"['ab', 'breviation']",2,3
outpost,"""Life at the Outpost"" is often played by the morning podcast Daywave radio.",13,27,"['out', 'post']",2,3
adolescence,"During his adolescence, Mowg's personality developed in a contrasting manner.",10,28,"['adoles', 'cence']",2,3
statehood,"Some stateless nations have a history of statehood, while some were always stateless.",13,51,"['state', 'hood']",2,3
imagination,"Godfrey admits four principal capabilities in man: sensation, imagination, reason, and intelligence.",12,61,"['imag', 'ination']",2,3
pulp,The reprints did not follow the original order of the pulp series.,12,40,"['p', 'ulp']",2,3
shorter,"have begun airing the PIF in a shorter, thirty second advert.",11,27,"['sh', 'orter']",2,3
ruin,Random walk assumptions permit precise calculation of the risk of ruin for a given number of trades.,17,47,"['ru', 'in']",2,3
chargemaster,Existing legislation and regulations Federally all hospitals are now required to post their chargemaster on the hospital website.,18,24,"['charg', 'emaster']",2,3
rebirth,"Jade cicadas and silkworms construed rebirth, symbolizing the rebirth of the dead when placed in tombs.",16,23,"['reb', 'irth']",2,3
taluk,"Santhipalayam is a panchayat village in Gobichettipalayam taluk in Erode District of Tamil Nadu state, India.",16,20,"['tal', 'uk']",2,3
ignorance,They knew very little about wine and used that ignorance to develop an app for ordinary people.,17,29,"['ignor', 'ance']",2,3
planetarium,Shows The planetarium conducts sky shows every day at different times in different languages.,14,38,"['planet', 'arium']",2,3
slap,It is considered unfair to hover one's hand too close to the pile and slap frequently.,16,22,"['sl', 'ap']",2,3
realization,Maria is saddened at the realization that they were randomly selected.,11,33,"['real', 'ization']",2,3
chronicle,Justinger's Bernese Chronicle had a deep impact on the historiography of Switzerland.,12,52,"['chron', 'icle']",2,3
upwards,"As of 1850, Amatitlán was producing upwards of 5,000 bales, each at 150 pounds, of cochineal.",16,55,"['up', 'wards']",2,3
turnover,"They allowed only 58 net passing yards, compared to their own total of 258, but lost the turnover count 4–1.",20,46,"['turn', 'over']",2,3
sabre,"He competed in the individual and team sabre events at the 1988, 1992 and 1996 Summer Olympics.",17,26,"['s', 'abre']",2,3
recombination,"Recombination Absorption of a photon creates an electron-hole pair, which could potentially contribute to the current.",16,42,"['re', 'combination']",2,3
lacrosse,"Nelson played lacrosse in high school and college and founded the Oakland Youth Lacrosse team in Oakland, California.",18,42,"['lac', 'rosse']",2,3
negligence,Basic speed laws are statutized reinforcements of the centuries-old common law negligence doctrine as specifically applied to vehicular speed.,19,22,"['negl', 'igence']",2,3
deeply,Design The Hanriot 1909 monoplane had an uncovered rectangular-section wire-braced wooden fuselage with deeply cambered parallel-chord wings.,17,23,"['deep', 'ly']",2,3
assassin,"He manages to disrupt the assassin just as he is firing at Arutha, but the poisoned bolt strikes Anita instead.",20,32,"['ass', 'assin']",2,3
proponent,18-year-old right to vote Senator Kennedy was a long proponent of the 18-year-old's right to vote.,16,36,"['pro', 'ponent']",2,3
relocation,Widespread renovations of the existing portions of the mall and the relocation of the food court have occurred.,18,58,"['rel', 'ocation']",2,3
trainee,"Career Gilroy began his career as a trainee with Bristol Rovers, turning professional in August 2001.",16,34,"['tra', 'inee']",2,3
casing,"Glossary A round is a single cartridge containing a projectile, propellant, primer and casing.",14,21,"['c', 'asing']",2,3
ghetto,"The Jewish Ghetto Police was perceived as ""the most hated Jewish organ during the Holocaust"", according to Rivka Brot.",19,39,"['g', 'hetto']",2,3
bandmate,Marisol also discusses the challenges her bandmate Pepe Carlos has endured for being undocumented.,14,23,"['band', 'mate']",2,3
federation,The federation ran the Australasian Kung Fu Championships from circa 1977/1978.,11,47,"['feder', 'ation']",2,3
certainty,Identifying zones with specific impedances can provide greater certainty regarding the factors behind the impedance.,15,27,"['certain', 'ty']",2,3
itunes,The song was released on 24 December 2013 on iTunes.,10,60,"['it', 'unes']",2,3
conjecture,"However, under stronger assumptions on the system, such as positivity, Aizerman's conjecture is known to hold true.",17,38,"['con', 'jecture']",2,3
adherence,Poor's adherence to Porter's guidelines in creating murals means that attribution of work to him specifically is difficult.,18,23,"['ad', 'herence']",2,3
trauma,"During normal childbirth, delivery trauma or complications during pregnancy, blood from a fetus can enter the mother's system.",18,62,"['tra', 'uma']",2,3
picket,There is a short length of steel picket fencing to the south of the fountain.,15,29,"['p', 'icket']",2,3
rowing,"Warm weather makes the city a haven for sports like rowing, sailing, swimming and water polo.",16,29,"['row', 'ing']",2,3
amplification,He was recognized as a pioneer in using amplification and special effects for marching bands.,15,32,"['ampl', 'ification']",2,3
badminton,This tournament was organized by the Spanish Badminton Federation and was sanctioned by the BWF.,15,52,"['bad', 'minton']",2,3
conscience,"Historian Robert Blake explains the dilemma: the Liberals were traditionally the party of freedom of speech, conscience and trade.",19,45,"['consc', 'ience']",2,3
licensing,The Diocese of Saldanha Bay proposed the blessing of same-gender unions and the licensing of LGBTI priests in civil marriages.,20,62,"['lic', 'ensing']",2,3
blanket,The other policeman spotted the head of a man wrapped in a blanket through the rear window of the vehicle.,20,20,"['blank', 'et']",2,3
feminine,"About sketches Baker's Uma is a collection of sketches of the Hindu goddess, also known for feminine power.",18,50,"['femin', 'ine']",2,3
wheelchair,Results Results for the top ten in the running races and top three in the wheelchair races are listed below.,20,61,"['wheel', 'chair']",2,3
gulf,The LST spent the next four weeks in the Persian Gulf on contingency operations.,14,25,"['g', 'ulf']",2,3
disrepair,"The castle is now in a state of ruinous disrepair, although it is protected as a category B listed building.",20,24,"['dis', 'repair']",2,3
assimilation,Segmented assimilation on the ground: The new second generation in early adulthood.,12,26,"['assim', 'ilation']",2,3
instability,1800 to 1904 - European settlement of the area was still quite limited due to uncertainty and instability.,18,43,"['inst', 'ability']",2,3
groundwater,"Through GRACE satellite data, the UCCHM team has found evidence of global groundwater depletion.",14,25,"['ground', 'water']",2,3
paperback,Dover Books would later reprint this same content in paperback.,10,54,"['paper', 'back']",2,3
mortgage,The rating agencies failed with their ratings on the US$600 billion mortgage backed Collateralized Debt Obligation (CDO) market.,18,58,"['mort', 'gage']",2,3
modelling,Applications Uplift modelling Uplift modelling is a technique for modelling the change in probability caused by an action.,18,40,"['mod', 'elling']",2,3
zoologist,The species was named dekeyseri in honor of French zoologist Pierre Louis Dekeyser.,13,35,"['zo', 'ologist']",2,3
melatonin,"The ability of melatonin administration to entrain free-running rhythms was first demonstrated by Redman, et al.",16,29,"['mel', 'atonin']",2,3
deed,History The castle was first mentioned in a deed of Ottokar II of Bohemia from 1221.,16,33,"['de', 'ed']",2,3
influx,During this time period to the middle of the 19th century the island saw an influx of Irish Roman Catholics.,20,40,"['infl', 'ux']",2,3
classicist,"Along with the use of formal Renaissance and classicist models, he cultivated the medieval genres of vilancete, cantiga and trova.",20,22,"['classic', 'ist']",2,3
poisoning,"Paraquat poisoning is rare, with about 200 deaths globally from 1958 to 1978.",13,39,"['poison', 'ing']",2,3
guilt,He explains that he posed as David's friend and visited Missy out of guilt.,14,50,"['gu', 'ilt']",2,3
mangrove,The mangrove rivulus can survive for months out of water and can move to places like hollow logs.,18,21,"['mang', 'rove']",2,3
prostate,Removal of a cancerous prostate has been a popular treatment through internet marketing.,13,35,"['pro', 'state']",2,3
insulation,It is also used as thermal insulation and as a soundproofing material.,12,39,"['ins', 'ulation']",2,3
baronet,"Sir Merrik Burrell, 1st Baronet (5 November 1699 – 6 April 1787) was a British politician.",16,38,"['bar', 'onet']",2,3
preacher,"Some of the footage showed a preacher making extremely offensive remarks about Hindus and ranting: ""Disbelievers are the worst creatures"".",20,58,"['pre', 'acher']",2,3
troupe,In the 1960s he was part of the Odesa Russian Theatre troupe.,12,36,"['trou', 'pe']",2,3
absent,"For reasons unknown, he was absent from the series during the period.",12,22,"['abs', 'ent']",2,3
obscurity,Harris lived in relative obscurity for a decade as a member of a local Buddhist community.,16,21,"['obsc', 'urity']",2,3
surrounding,This allows the properties of the surrounding dark cloud to be examined by astronomers.,14,46,"['sur', 'rounding']",2,3
backstroke,"Zuzanna Mazurek (born May 15, 1991, in Świdnik) is a Polish swimmer, who specialized in backstroke events.",17,39,"['back', 'stroke']",2,3
clubhouse,The main portion of the clubhouse measures 40 feet by 60 feet.,12,41,"['club', 'house']",2,3
sidewalk,"Originally, the hotel was 19 stories high and rose above the sidewalk.",12,34,"['sid', 'ewalk']",2,3
narrative,"It is told in unconnected chapters, broken by visuals of peoples and desolate vistas, from which the narrative emerges piecemeal.",20,54,"['narr', 'ative']",2,3
touring,"The group continued touring until early 1989, when Mosby also left following a string of ""sexual indiscretions"" and creative differences.",20,59,"['tour', 'ing']",2,3
homeless,"Alongside the notable names are individuals from many walks of life, including firemen, doctors, care workers and the homeless.",19,41,"['hom', 'eless']",2,3
appropriation,"In 2016, WSIE faced the potential loss of its state appropriation due to the Illinois state budget crisis.",18,32,"['appropri', 'ation']",2,3
silicon,"For example, silicon quantum dots enabled downshifting has led to the efficiency enhancement of the state-of-the-art silicon solar cells.",19,34,"['sil', 'icon']",2,3
libel,"As a result of Péan's revelations, Foccart unsuccessfully sued for libel.",11,35,"['lib', 'el']",2,3
intake,The intake for the tunnel is controlled by a tall and long weir located upstream of the dam.,18,43,"['int', 'ake']",2,3
equalization,The Harper government used the report as a basis for reforms to the equalization program.,15,27,"['equal', 'ization']",2,3
backbone,"Proline forms a cycle to the polypeptide backbone, and glycine is more flexible than other amino acids.",17,25,"['back', 'bone']",2,3
conservatism,Stine has claimed that his conservatism has sometimes resulted in the loss of appearances.,14,26,"['conserv', 'atism']",2,3
dentist,"Plot Lorne Malvo is now posing as a dentist named ""Mick Michaelson"" in Kansas City, Missouri.",16,35,"['dent', 'ist']",2,3
monoplane,Design The Hanriot 1909 monoplane had an uncovered rectangular-section wire-braced wooden fuselage with deeply cambered parallel-chord wings.,17,26,"['mon', 'oplane']",2,3
hitter,"However, he soon became a legendary hitter, in part due to his home run that day.",16,29,"['h', 'itter']",2,3
orchestration,Additional score recording and orchestration were done in April 2022.,10,22,"['orche', 'stration']",2,3
scream,"Upon the bands reformation, Richter rejoined the band as guitarist and scream vocals.",13,20,"['s', 'cream']",2,3
agroforestry,"Background Throughout the world, most agroforestry systems have been practiced since the Neolithic period.",14,23,"['agro', 'forestry']",2,3
rabbi,Rabbi Ovadiah Yosef became the main leadership figure of this council.,11,61,"['rab', 'bi']",2,3
proclamation,"The state funeral of the Queen coincided with the proclamation of the new monarch, Charles III.",16,33,"['pro', 'clamation']",2,3
satire,"Their friend, Gay, decided that it would be a satire rather than a pastoral opera.",15,55,"['sat', 'ire']",2,3
fundraiser,"In the following years, Kelley contributed to the Anti-Slavery Society as a lecturer and fundraiser.",15,41,"['fund', 'raiser']",2,3
optimism,"Ryan Tedder, the band's lead singer, songwriter and producer, focused on lyrics about optimism, love, and overcoming past traumas.",19,22,"['optim', 'ism']",2,3
sergeant,"They are then appointed to the rank of Senior Sergeant, Station Sergeant, Superintendent or Commander.",15,53,"['ser', 'geant']",2,3
surplus,"However, foreign debt servicing exceeded the inflows from this surplus.",10,30,"['sur', 'plus']",2,3
sorrow,"The history of Phulaut is repleted with tales of owes, sorrow and sufferings.",13,22,"['sor', 'row']",2,3
fusiformis,"Though little is known about this organism, several genome sequencing projects for various strains of L. fusiformis are currently underway.",20,22,"['fus', 'iformis']",2,3
