word,selected_sentence,sentence_length,original_frequency,tokens,token_num
체격,"타임로드 종족은 13개의 목숨이 있어 자신이 죽을 때가 되면 지식과 기억을 제외한 얼굴, 체격, 말투 등 생체적 특성을 모두 바꿔 완전히 새로운 타임로드가 된다.",24,5,"['체', '격']",2
테셀레이션은,준정규 테셀레이션은 둘 이상의 종류의 정다각형을 점추이 배치로 이용한 것이다.,10,5,"['테', '셀', '레이', '션', '은']",5
낙마,"승마 김형칠, 47세, 대한민국, 2006년 아시안 게임 경기 도중 낙마 사고로 사망",12,5,"['낙', '마']",2
주춧돌,"현재 남아 있는 건물은 없으며 오래된 석축, 주춧돌, 돌담 등이 흩어져 있다.",12,5,"['주', '춧', '돌']",3
필사,"1백여권의 필사(筆寫)로 된 세보(世譜)가 있고, 1864년(고종1년)에 발간된 족보인 《갑자보(甲子譜)》는 종인서(鍾仁緖)가 소장한 보책(譜冊)이다.",12,5,"['필', '사']",2
수압,예를 들어 3차원 공간 상의 온도 분포나 호수의 수압 분포 또는 공간상의 전위 분포나 위치 에너지 분포 등이 스칼라장에 해당된다.,20,5,"['수', '압']",2
후삼국,"박언창(朴彦昌, ? ~929년)은 후삼국 시대때 신라의 제54대 군주인 경명왕의 5남이며, 후사벌의 초대 국왕(國王) 919년~929년이다.",14,5,"['후', '삼', '국']",3
연성,"침엽수 게놈은 반복서열 DNA로 가득 찬 것으로 알려져 있는데, 이는 연성 소나무에서 게놈의 82%를 구성한다 (사람의 경우 50 %에 비해).",20,5,"['연', '성']",2
라이더,미국의 래퍼 러프 라이더 소속 아티스트 미국의 남자 영화 배우,10,5,"['라이', '더']",2
다카,"2005년 11월 1일 : 나카 정, 가미 정, 야치요 정이 합병해 다카 정이 되었다.",14,5,"['다', '카']",2
그레이하운드,"지하철 출구는 고속도로 육교 아래에 위치하며 시카고 유니언 역에서 남쪽으로 두 블록, 그레이하운드 버스 터미널에서 북쪽으로 한 블록 떨어져 있다.",20,5,"['그', '레이', '하', '운', '드']",5
달동네,똑순이 역 1980년 12월 1일 ~ 1981년 9월 5일 KBS 1TV 일일연속극 《달동네》 ...,14,5,"['달', '동', '네']",3
장석,장석 반정의 성분은 라브라도라이트에서 안데신(Ca 30~50%) 사이에 분포한다.,8,5,"['장', '석']",2
결점,결점 IOMMU를 사용할 때에 결점으로써 다음의 사항이 지적되고 있다.,9,5,"['결', '점']",2
극작,제작진 극작/작사 : 이희준 작곡 : 박정아 음악감독 : 김성수 무대 디자인 : 오필영 연출 : 오루피나,17,5,"['극', '작']",2
디펜딩,"2018년 동계 올림픽 디펜딩 챔피언은 다비트 글라이어셔로, 올림픽 직전 2021-22 루지 월드컵에서 10위에 올랐으며 이번 대회 출전권을 따냈다.",18,5,"['디', '펜', '딩']",3
목공,일부 유형의 목공 조인트는 다월이나 비스킷과 같은 별도의 내부 보강재를 사용한다.,11,5,"['목', '공']",2
스켈레톤,"18기 (2009, 할로윈) 징글즈(Jingles/광대) 칼라베라(Calavera/해골-스켈레톤) 가브리엘라(Gabriella/구울&프랑켄슈타인) 잉그리드(Ingrid/뱀파이어) 엠버(Ember/마녀)",8,5,"['스', '켈', '레', '톤']",4
철인,철인,1,5,"['철', '인']",2
법률안,예산안이나 중요한 법률안 또는 조약의 비준 등이 의회로부터 거부되었을 경우에는 대부분 의회의 불신임으로 간주되어 의회를 해산하거나 또는 내각에서 물러나야 한다.,20,5,"['법', '률', '안']",3
총액,2019년 시즌 후 FA 자격을 취득해 3년 총액 18억원에 잔류했다.,10,5,"['총', '액']",2
신혼,"이들은 신혼 3개월만에 하찮은 일로 이혼하려는 철없는 부부였는데, 도둑은 자신도 이혼했다며 물건은 훔쳐가지 않을 테니 자초지종이나 들어보자고 한다.",18,5,"['신', '혼']",2
아교,"피질추상세포(cortical pyramidal cell, CPN)과 별 아교 세포를 감염시켜 뇌증을 일으키는 것이 관찰되었다.",12,5,"['아', '교']",2
광구,시할구 한산구(邯山区) 충타이구(丛台区) 푸싱구(复兴区) 펑펑 광구(峰峰矿区) 페이샹구(肥乡区) 융녠구(永年区),8,5,"['광', '구']",2
빗금,"소재는 바이메탈(구리 75%, 아연 12.5%, 니켈 12.5%), 무게는 7.10g, 지름은 26.5mm, 두께는 1.81mm이며 테두리에는 빗금 톱니무늬가 새겨져 있다.",18,5,"['빗', '금']",2
점박이,2001년 용감한 점박이 (생각마술동화 7:인내편) 2001년 갈매기가 엉엉 울어요 (생각마술동화 2:노력편),11,5,"['점', '박', '이']",3
특구,특구 정부(特區 政府)는 홍콩과 마카오가 중국에 반환에 수립된 이후에 수립된 특별행정구 정부의 약칭으로 다음을 가리킨다.,15,5,"['특', '구']",2
취사,영적인 지시라는 이름으로 자신의 주장에 필요한 성경의 문장을 취사 선택하여 재편집하면 된다.,12,5,"['취', '사']",2
심벌,"역의 심벌 마크는 과거 하시모토에 ""모미지하치만구""가 있었던 것을 연유하여, 이 땅에서 임하는 이이모리 산에 단풍나무를 조합시켜 디자인한 것이다.",18,5,"['심', '벌']",2
허가증,"오직 남성들만이 ""성모 마리아의 정원""이라고 불리는 아토스산으로의 입장이 허가되며, 정교회 신자들은 허가증 발급 절차에서 우선순위를 갖는다.",16,5,"['허', '가', '증']",3
좌평,"당시 좌평 충상이 백제군을 지휘하였고, 달솔 상영과 달솔 계백은 충상의 부하 장수였다.",12,5,"['좌', '평']",2
세칭,김익지(金益之) : 검교(檢校) 군기감(軍器監) - 세칭 도강 김씨 시조라 한다.,10,5,"['세', '칭']",2
마이카,2기 (시구마 리카) 논논비요리 (미야우치 히카게) 어떤 과학의 초전자포S (츠치미카도 마이카) 벚꽃사중주 꽃의 노래 (야리자쿠라 히메) 마오유우 마왕용사 (여자 마법사) 타마고치!,21,5,"['마', '이', '카']",3
극점,같이 보기 유럽 연합의 역사 유럽 연합의 확대 유럽의 지리 유럽 연합의 극점,13,5,"['극', '점']",2
요코,"미즈가키 요코, 외 후지코 만화 완전 오리지널로서는 첫 애니메이션화.",9,5,"['요', '코']",2
다크니스,2012년 Another (스기우라 타카코) To LOVE 트러블 다크니스 (금빛어둠) 걸즈 & 판처 (카도타니 안즈) 그래서 나는 H를 할 수 없다 (후쿠무네 이리아),22,5,"['다', '크', '니스']",3
라이타,제4화 타카코 - 오쿠보 마리코 손님1 - 뉴뉴 손님2 - 리아 야마무라 - 류 라이타,15,5,"['라이', '타']",2
좌기,내몽골 자치구 : 150000 후허하오터시 : 150100 시할구 : 150101 신청구 : 150102 후이민구 : 150103 위취안구 : 150104 싸이한구 : 150105 투모터 좌기 : 150121 퉈커퉈현 : 150122 허린거얼현 : 150123 칭수이허현 : 150124 우촨현 : 150125 바오터우시 : 150200 시할구 : 150201 둥허구 : 150202 쿤두룬구 : 150203 칭산구 : 150204 스과이구 : 150205 바이윈얼보 광구 : 150206 주위안구 : 150207 투모터 우기 : 150221 구양현 : 150222 다얼한마오밍안 연합기 : 150223 우하이시 : 150300 시할구 : 150301 하이보완구 : 150302 하이난구 : 150303 우다구 : 150304 츠펑시 : 150400 시할구 : 150401 훙산구 : 150402 위안바오산구 : 150403 쑹산구 : 150404 아루커얼친 기 : 150421 바린 좌기 : 150422 바린 우기 : 150423 린시현 : 150424 커스커텅 기 : 150425 웡뉴터 기 : 150426 카라친 기 : 150428 닝청현 : 150429 아오한 기 : 150430 퉁랴오시 : 150500 시할구 : 150501 커얼친구 : 150502 커얼친 좌익중기 : 150521 커얼친 좌익후기 : 150522 카이루현 : 150523 쿠룬 기 : 150524 나이만 기 : 150525 짜루터 기 : 150526 훠린궈러시 : 150581 어얼둬쓰시 : 150600 시할구 : 150601 둥성구 : 150602 캉바스구 : 150603 다라터 기 : 150621 준거얼 기 : 150622 어퉈커 전기 : 150623 어퉈커 기 : 150624 항진 기 : 150625 우선 기 : 150626 이진훠뤄 기 : 150627 후룬베이얼시 : 150700 시할구 : 150701 하이라얼구 : 150702 자라이눠얼구 : 150703 아룽 기 : 150721 모린다와 다우르족 자치기 : 150722 오로촌 자치기 : 150723 에벤크족 자치기 : 150724 천바얼후 기 : 150725 신바얼후 좌기 : 150726 신바얼후 우기 : 150727 만저우리시 : 150781 야커스시 : 150782 자란툰시 : 150783 어얼구나시 : 150784 건허시 : 150785 바옌나오얼시 : 150800 시할구 : 150801 린허구 : 150802 우위안현 : 150821 덩커우현 : 150822 우라터 전기 : 150823 우라터 중기 : 150824 우라터 후기 : 150825 항진 후기 : 150826 우란차부시 : 150900 시할구 : 150901 지닝구 : 150902 줘쯔현 : 150921 화더현 : 150922 상두현 : 150923 싱허현 : 150924 량청현 : 150925 차하얼 우익전기 : 150926 차하얼 우익중기 : 150927 차하얼 우익후기 : 150928 쓰쯔왕 기 : 150929 펑전시 : 150981 싱안맹 : 152200 우란하오터시 : 152201 아얼산시 : 152202 커얼친 우익전기 : 152221 커얼친 우익중기 : 152222 짜라이터 기 : 152223 투취안현 : 152224 시린궈러맹 : 152500 얼롄하오터시 : 152501 시린하오터시 : 152502 아바가 기 : 152522 쑤니터 좌기 : 152523 쑤니터 우기 : 152524 둥우주무친 기 : 152525 시우주무친 기 : 152526 타이푸쓰 기 : 152527 샹황 기 : 152528 정샹바이 기 : 152529 정란 기 : 152530 둬룬현 : 152531 아라산맹 : 152900 아라산 좌기 : 152921 아라산 우기 : 152922 어지나 기 : 152923,430,5,"['좌', '기']",2
통속,경기 잡가 경기 잡가는 서울 경기 지역의 전문 예능인이 부르던 통속 민요다.,12,5,"['통', '속']",2
모터스포츠,레드불 링은 오스트리아 슈타이어마르크 주 스피엘베르크에 있는 모터스포츠 경주장이다.,9,5,"['모', '터', '스포츠']",3
정재,"따라서 일무(佾舞)와 궁중무용(정재, 呈才)은 무용음악이 따로 있는 것이 아니며, 일반적으로 궁중음악은 거의 모두가 무용음악으로도 쓰인다.",15,5,"['정', '재']",2
잔존,그러나 핵폭발에 뒤따르는 잔존(殘存) 방사능에 대한 대책 등 큰 문제가 미해결로 남아 있다.,13,5,"['잔', '존']",2
최고점,결국 1932년 7월 8일 20세기 주가 최저점인 41.22 포인트를 달성하였고 주가 지수는 1929년 9월 최고점 대비 총 89% 하락하였다.,19,5,"['최', '고', '점']",3
꼬챙이,"이름 그리스어 ""수블라키()""는 ""꼬챙이""를 뜻하는 ""수블라()"" 또는 ""수블리()""에 지소형 접미사 ""-아키()""가 붙은 형태로, ""작은 꼬치""라는 뜻이다.",16,5,"['꼬', '챙', '이']",3
민간요법,달궈진 바위 햇볕으로 달아오른 바위에 몸을 기대면 혈액순환이 잘된다고 믿는 민간요법.,11,5,"['민', '간', '요', '법']",4
사발,여객기 상업용 항공기 DC-8 1958년 첫 비행한 항공기 사발 제트기 저익기,11,5,"['사', '발']",2
한약재,"물에 삶아서 수육을 만들 때에는 삶기 전에 물에 담가 핏물을 빼주고, 한 차례 데쳐서 물을 버린 다음 다시 삶되 파, 양파, 된장, 사과, 커피, 청주, 한약재 등을 넣어서 잡내를 상쇄 시켜주어야 한다.",32,5,"['한', '약', '재']",3
혈청,이기종 시스템 아키텍처(Heterogeneous System Architecture) 사람 혈청 알부민(Human serum albumin),10,5,"['혈', '청']",2
투르,"이러한 초기 경기는 리에주-바스토뉴-리에주(1892년창립), 파리-루베이(1896년), 투르 드 프랑스(1903년), 밀란-산 레모와 지로 디 롬바르디아(1905), 지로 디탈리아(1909년), 론드 반 플란데른(1913년) 등이 있다.",20,5,"['투', '르']",2
세루바,"그 길로 닥터와 캐시, 지미, 세루바, 스타크는 51구역으로 향한다.",9,5,"['세', '루', '바']",3
백과,"라는 말이 하나의 낱말로 정착이 되었다면 ""위키""와 ""백과""는 이 낱말의 근원형태소가 된다.""",12,5,"['백', '과']",2
기여자,리 스몰린 : 루프 양자 중력의 창시자이자 주요 기여자 중 한 명.,12,5,"['기', '여자']",2
태실,태실(胎室)을 가봉(加封)하는데 따른 경위와 과정 또는 의식절차 등 모든 관련사실을 적은 영조대왕태실석난간조배의궤는 대한민국의 보물 제1901-11호로 청주고인쇄박물관에 있다.,17,5,"['태', '실']",2
차자,"외손자 : 차자 성종(成宗, 960 ~ 997) 외손자 : 삼남 경장태자(962 ~ ?)",13,5,"['차', '자']",2
실업자,더군다나 IMF가 요구하고 있는 인수합병 관련 정리해고 등 노동시장 유연성 관련 정책이 시행되면서 구조조정에 따른 실직이 현실화되면서 실업자 증가속도가 예상외로 빨라졌다.,21,5,"['실', '업', '자']",3
전쟁사,스위스 근위대 이탈리아 전쟁의 전투 1527년 분쟁 1527년 이탈리아 전쟁사,10,5,"['전', '쟁', '사']",3
마니아,하지만 이 과정에서 발생하는 발음의 부정확성과 호흡때문에 힙합 마니아 사이에서 여러 비판이 뒤따른다.,13,5,"['마', '니아']",2
엘리자베트,"1944년 엘리자베트 아커만과 재혼하면서 아커만은 전 남편과 낳은 자식들도 데려왔고, 푸르트벵글러도 이들의 계부 자격을 수락했다.",15,5,"['엘', '리', '자', '베', '트']",5
복고,왕정 복고 이후 1824년 샤를 10세가 왕이 되면서 왕태자비(마담 라 도핀 Madame la Dauphine)가 되었다.,15,5,"['복', '고']",2
석권,"시즌 타격 7개 부문(타율, 홈런, 타점, 안타, 출루율, 득점, 루타) 석권(2004년) ※역대 2번째.",13,5,"['석', '권']",2
톰스쌀쥐,"1894년 토마스(Oldfield Thomas)가 Oryzomys meridensis라는 학명으로 처음 기술하고, 톰스쌀쥐(O. albigularis, 현재 학명 Nephelomys albigularis)와 큰머리쌀쥐(O. velutinus, 현재 학명 Hylaeamys megacephalus)의 근연종으로 간주했다.",22,5,"['톰', '스', '쌀', '쥐']",4
카네이션,포르투갈이 중화인민공화국에 마카오 양도 용의를 처음 표명한 것은 1974년 독재 정권을 붕괴시킨 카네이션 혁명을 겪고 나서였다.,16,5,"['카', '네', '이션']",3
노치,전작인 LG V50 ThinQ 대비 상단의 좌우 베젤과 노치의 크기가 줄어든 물방울 노치 디자인이 적용되었다.,15,5,"['노', '치']",2
우르비,고대 로마의 관직과 칭호 콘스탄티노플의 프라에펙투스 우르비 로마의 프라에펙투스 우르비 지방정부수반,11,5,"['우', '르', '비']",3
증여,2009년 8월 14일 삼성 에버랜드 전환사채 편법 증여 사건 파기환송심에서 김인주는 징역 3년에 집행유예 5년을 선고 받았다.,17,5,"['증', '여']",2
조어,"역사언어학에서 원향(原鄕, , )은 재구되거나 알려진 조어(祖語)가 사용된 것으로 상정되는 지역이다.",11,5,"['조', '어']",2
선천,연호 당(唐) 경운(景雲) 3년 / 태극(太極) 원년 / 연화(延和) 원년 / 선천(先天) 원년 일본(日本) 와도(和銅) 5년 발해(渤海) 천통(天統) 15년,19,5,"['선', '천']",2
택지,"대부분의 주민들이 외부에서 이주한 경우이며 이곳의 택지개발은 1990년대 초반에 이루어진 능곡, 행신지구 택지 개발 사업이다.",15,5,"['택', '지']",2
코칭,"2023 미래의 작가와 출판사를 위한 코칭 프로그램, WIPO주관, 부탄(Thimphu, Bhutan) 2021 보따리바캉스(호랑이 생일날이렷다), 현대어린이책미술관, 판교 2020 “우리는 늘 놀고 싶다”(여기가 흥보씨 놀보씨 집이오),",23,5,"['코', '칭']",2
곡절,"노래의 유래와 확산의 곡절 1964년 12월 또는 1965년 1월, 동경에술좌가 공연한 노연(労演)주최 무대 작품으로 스미이 스에의 『다리 없는 강』을 공연했다.",20,5,"['곡', '절']",2
쿄카,"우젠 쿄카 (羽前 京香, うぜん きょうか） 성우 - 키토 아카리(鬼頭明里) 나이 : 21세 / 신장 : 167cm / 생일 : 9월 4일 / 혈액형: O형.",25,5,"['쿄', '카']",2
휘슬,"정식 경기에서는 시계, 점수표, 점수판, 교체 알림판, 시간 정지와 휘슬 장치 시스템과 같은 많은 장비를 필요로 한다.",17,5,"['휘', '슬']",2
의리,"의리 있고, 잘 생기고, 싸움도 잘하고, 남자 다운 기질이 다분한 상 남자.",12,5,"['의', '리']",2
재석,라디오 드라마 라디오 극장 (KBS 한민족 방송) 2012.10.01 ~ 2012.10.31 고정욱 <까칠한 재석이 돌아왔다> (재석),15,5,"['재', '석']",2
불시착,1월 15일 - 미국 뉴욕에서 ‘허스든 강의 기적’이라고 불리는 US 에어웨이즈 1549편 불시착 사고가 일어났다.,15,5,"['불', '시', '착']",3
재킷,OVA 2007년 스트레이트 재킷 2008년 kiss×sis 2012년 미나미가 오마타세 2013년 미나미가 나츠야스미,12,5,"['재', '킷']",2
시부,"1200년(신종(神宗) 3년) 예빈경(禮賓卿) 고영중(高瑩中)이 주관한 국자감시(國子監試) 시부(詩賦)에서 1등으로 합격하였고, 지공거 임유(任濡)와 동지공거 백광신(白光臣)이 관장한 문과에 급제하여 내시(內侍)에 보직되었다.",18,5,"['시', '부']",2
차일,배설방은 전설사에 소속된 관청으로 궐내에서 임금이 주관하는 행사 때 햇볕을 가리기 위해 치는 천막인 차일(遮日)과 휘장을 치는 일을 맡았다.,19,5,"['차', '일']",2
곽자흥,"뒤이어 병중이던 곽자흥을 대신하여 곽자흥 군의 중요한 임무를 수행해냈는데 사람의 신분과 과거, 귀천을 가리지 않고 인재를 선발했다.",17,5,"['곽', '자', '흥']",3
익공,지붕 처마를 받치기 위해 기둥 윗부분에 만든 공포는 새 날개 모양으로 장식하여 짜 맞추는 수법(익공 양식)을 이용하였다.,17,5,"['익', '공']",2
삼도,"귀는 거의 어깨에 닿을 만큼 길게 내려와 있으며, 목에는 3줄의 삼도(三道)가 있다.",12,5,"['삼', '도']",2
크라우드,"2015년 8월 초 즈음, 2016년 미국 대선 출마를 선언하고 선거 운동 비용을 위한 크라우드 펀딩을 시작하였다.",16,5,"['크', '라우', '드']",3
유럽식,"요쇼쿠(일본식 양식) 요리로 여겨지지만, 유럽식 커리에 비해 고기를 적게 넣고 채소를 많이 넣어 만든다.",14,5,"['유', '럽', '식']",3
원한,"흥선대원군은 정치적인 원한 관계로 왕후 암살을 기도했고, 일본 영사관을 찾아가 도움을 요청했다.",12,5,"['원', '한']",2
양동이,양제의 사망 - 618년 4월 11일 공제 양유가 이연에게 선양 - 618년 6월 12일 공제 양동이 왕세충에게 선양 - 619년 5월 23일,22,5,"['양', '동', '이']",3
원점수,그에 반해 편차지능지수(DIQ)는 {(원점수 - 원점수의 평균)÷(원점수의 표준편차)} × (사용하고자 하는 표준편차) ＋ 100으로 산출된다.,15,5,"['원', '점', '수']",3
이슬비,1991년 - 대한민국의 배우 이슬비.,5,5,"['이', '슬', '비']",3
화친,같이 보기 러일 화친 조약 쿠릴 열도 가라후토청 사할린섬 쿠릴 열도 분쟁,12,5,"['화', '친']",2
권력자,"당시의 권력자 장돈(章惇)과 증포는 열렬한 신법 추진파였고, 신법을 국시라고 간주할 정도로 신법을 추종하였다.",13,5,"['권', '력', '자']",3
차임,VVVF 인버터 제어장치의 소자가 IGBT로 변경되어 있으며 도어 차임(문이 열릴 때 경고음을 내는 장치)도 설치되어 있다.,16,5,"['차', '임']",2
자원봉사,"주요업무는 충청남도내의 자원봉사종합계획 및 시책사업 추진, 자원봉사활동 프로그램 개발 및 지원, 자원봉사자 교육 및 훈련 지원 , 시군자원봉사센터 협력 및 조정, 자원봉사 진흥 홍보, 읍면동자원봉사거점센터 사업을 수행하고 있다.",28,5,"['자', '원', '봉', '사']",4
관심사,"그의 관심사 중에는 과학자들, 그들의 윤리적인 선택들, 그리고 과학적 신뢰성의 기초가 있다.",12,5,"['관', '심', '사']",3
사회학과,1978년 사회학과 학술모임에서 만나 사귀어 오던 김정옥과 결혼하고 광장서적을 설립하였다.,10,5,"['사회', '학과']",2
도용,"제소 이유는 상표 위반, 사이버공간에서의 도용, 계약 위반, 그리고 기타 위에서 논쟁된 문제들을 이유로 하는 것이었다.",16,5,"['도', '용']",2
작성자,이후 시간이 흘러 사건에 대한 이현주 측 주장의 모순점들이 조명되었고 사건논란 확산에 결정적 역할을 했던 네이트판 폭로 게시글 작성자 중 하나가 글을 삭제해버리는 일이 일어났다.,25,5,"['작', '성', '자']",3
한약,나중에 오오에도성의 지하 감옥에 갇힌 고에몬들과 재회하여 두 사람을 구해내고 사로잡힌 전주와 한약 일족에 의해 개조된 하늘을 나는 류큐성의 정보를 알려준다.,21,5,"['한', '약']",2
서화,"우선 중국 당(唐)시대에는 공예(工藝)라고 불렀고, 명·청(明·淸) 시대에는 서화(書畵)라는 말이 오늘의 미술이라는 의미로 사용되기도 하였다.",14,5,"['서', '화']",2
체불,"외국인 선원들은 경력 부족, 저임금과 체불, 무리한 작업, 차별 대우, 문화적 차이와 의사 소통으로 문제를 겪었고, 원양어업은 갈등과 폭력이 발생하기 쉬운 환경에 놓이게 되었다.",24,5,"['체', '불']",2
수해,생애 1920년대 평안북도 용천군에서 수해 구제금과 기부금 전달 활동을 벌였으며 1927년 4월 25일 평안북도 도평의회 의원으로 선출되었다.,17,5,"['수', '해']",2
마자랭,같이 보기 낭트 칙령 용기병의 박해 퐁텐블로 칙령 쥘 마자랭,10,5,"['마', '자', '랭']",3
리바이벌,스미스와 오자발의 프로 뮤지션으로의 전격 데뷔는 모드 리바이벌 뉴웨이브 스타일의 그레쥬에이트(Graduate) 밴드를 통해서였다.,13,5,"['리', '바이', '벌']",3
나하시,"오키나와현 나하 해군항공시설, 나하시 도카치부토 통신소, 우라호로정 마키미나토 근무 지역 별관, 오키나와현, 우라소에시 소베 통신소 (NSGA 한자), 요미탄촌",18,5,"['나', '하시']",2
안성,"다시 두 번 사직상소를 올려 두 번째 사직소를 올린 뒤에 허락받아, 마침내 안성(安城)으로 돌아왔다.",14,5,"['안', '성']",2
냄비,"주방기기 업체 리빙아트가 조선민주주의인민공화국 개성공단 시범단지 입주업체중 처음으로 냄비 세트를 생산해, 이 날 첫 제품 생산 기념식을 가졌다.",18,5,"['냄', '비']",2
함포,일본의 포츠담 선언 수락 표명 이후인 8월 16일 이른 아침 제365해군보병대대와 제113저격여단 제2대가 함포 사격과 해군기의 엄호 아래 도로 상륙을 개시하였다.,21,5,"['함', '포']",2
접착제,"고분자 재료 분야의 바이엘 재료과학은 폴리우레탄, 폴리카보네이트, 도금 및 접착제 3개 사업 단위로 구성되어 있다.",15,5,"['접', '착', '제']",3
결단,"그러나, 가끔 그도 부드러운 일면을 보여주는 경우가 있다: 그의 차가운 성격은 그가 병원장으로서 내려야만 하는 결단 때문이라고 그려진다.",18,5,"['결', '단']",2
피조물,"새로운 피조물 (καινὴ κτίσις, new creature) 또는 새로운 창조(new creation)는 사도 바울의 개념이다.",13,5,"['피', '조', '물']",3
후불,선불 및 후불 신용 카드 이용이나 전자 화폐의 도입 등 실제 결제 수단은 다양한 방법이 있다.,16,5,"['후', '불']",2
다다요시,그러나 엔겐 원년/겐무 3년(1336년) 규슈로 달아났던 아시카가 타카우지 ・ 다다요시 형제는 규슈에서 태세를 정비하고 다시금 교토 방면으로 치고 올라왔다.,19,5,"['다', '다', '요', '시']",4
활쏘기,"1504년 8월 활쏘기 대회에서 우승하여 상으로 한자급 특진하였고, 9월에 홍문관 부응교에 임명되었다.",12,5,"['활', '쏘', '기']",3
서측,"출입구, 탑의 창호, 남측 창들은 뾰족아치로 쌓고, 서측 창은 수평아치로 쌓았다.",11,5,"['서', '측']",2
동면,특정 환경 조건 아래에서 동면 상태에 들어가는 특징을 갖고 있다.,10,5,"['동', '면']",2
농업인,"인삼이 주 농업인 인삼 보고의 고장이며, 수상레저 스포츠, 래프팅의 전국 중심지 금강 30리가 이어지는 고장이다.",15,5,"['농', '업', '인']",3
영예,"1986년에 소련 역사 도시(Исторический город СССР), 2012년에는 트란스니스트리아 최초의 '군사 영예 도시(Город воинской славы)'의 칭호를 받았다.",16,5,"['영', '예']",2
상속인,"추정 상속인 큰아버지 에드워드 8세가 퇴위함에 따라 엘리자베스의 아버지가 왕이 되었고, 엘리자베스는 추정 상속인이 되었다.",15,5,"['상', '속', '인']",3
증세,"또한 섭정과 재상 마자랭이 고등법원의 의견을 존중하지 않고 왕권강화에 치중하였으며, 30년전쟁으로 인한 국민피로도 증가, 전쟁으로 인한 과도한 증세 등 불만이 누적되어갔다.",21,5,"['증', '세']",2
대동맥,"분류 대동맥 협착은 세 종류가 있다: 유아형 협착(관전형, preductal coarctation): 협착이 동맥관에 근접해 있다.",14,5,"['대', '동', '맥']",3
관련주,"이러한 종목들을 남북경협주(남북경제협력 테마주), 대북 테마주, 북한 관련주 등으로 부른다.",10,5,"['관', '련', '주']",3
사발통문,사발통문 작성터는 전라북도 정읍시 고부면에 있다.,6,5,"['사', '발', '통', '문']",4
공여,"이에 이재용 부회장과 박상진 삼성 사장에게는 공통적으로 뇌물 공여, 횡령, 재산 국외 도피, 범죄 수익 은닉 혐의를 적용했다.",18,5,"['공', '여']",2
데빌,드래프트와 마이너 리그 탬파베이 데빌 레이스는 2004년 메이저 리그 베이스볼 드래프트의 75번째 선발과 함께 3번째 라운드에서 데이비스를 선발하였다.,18,5,"['데', '빌']",2
대면,설불득: 은리를 찾아 방황하는 장무기를 납치해 광명정으로 끌고 왔고 결국 장무기와 성곤의 첫 대면 및 장무기의 구양신공 완성의 실마리를 제공했다.,20,5,"['대', '면']",2
딜레마,"수록곡 전곡 작사・작곡: 츠보사카 메구미 편곡: ecosystem・TOMI YO 딜레마 [3:59] TV 도쿄 계열 애니메이션 ""銀魂'"" 제 2기 오프닝 테마.",19,5,"['딜', '레', '마']",3
댁,김 노인 댁 김 노인 역 : 박종설,8,5,['댁'],1
육조,"육조 265년(오 손호 감로 원년), 계양군의 남부지방이 시흥군으로 분리되었다.",9,5,"['육', '조']",2
꽃가루,"동물의 생식 세포를 난자, 정자라 하며 식물은 꽃가루, 밑씨, 포자 등으로 불린다.",12,5,"['꽃', '가', '루']",3
와해,"여기에 1933년에는 같은 서울 지역을 기반으로 하는 경성축구단이 창단되면서, 많은 선수들을 빼앗기게 되고 팀은 와해 직전에 이르게 된다.",18,5,"['와', '해']",2
무도,상규에 주둔 중이던 곽회가 진식을 견제하려 했으나 제갈량이 무도 북부의 건위로 향한다는 소식을 듣자 퇴각한다.,15,5,"['무', '도']",2
윤보,"조선 김문 : 조선 전기 문신, 자는 윤보(潤甫), 호는 서헌(西軒)이다.",10,5,"['윤', '보']",2
탄트,"이밖에도 탄트~R에 존재했던 한방 게임이 부활하였지만, 본작에서는 실패하면 다시 해야하는 방식으로 변경되었다.",12,5,"['탄', '트']",2
정사면체,"정사면체(正四面體, tetrahedron)는 사면체 중에서 각각의 면이 정삼각형인 3차원 정다면체를 가리킨다.",10,5,"['정', '사', '면', '체']",4
버너,"또한 시동중, 또는 시동후 다시 시작하면서 연료 안개의 버너(및 보일러)의 정화를 용이하게 한다.",13,5,"['버', '너']",2
곤드르,"인가의 여자가 바라카르의 왕비가 되었던 것에 대해, 이민족을 경시하는 곤드르 귀족은 반발해, 후에 내란이 일어나게 된다.",16,5,"['곤', '드', '르']",3
계취,"《잡아함경》 제12권 제298경 〈법설의설경(法說義說經)〉의 고타마 붓다의 설명에 따르면, 취(取)는 욕취(欲取)견취(見取)계취(戒取)아취(我取)의 4취(四取)를 말한다.",12,5,"['계', '취']",2
욕애,"《잡아함경》 제12권 제298경 〈법설의설경(法說義說經)〉의 고타마 붓다의 설명에 따르면, 애(愛)는 욕애(欲愛)색애(色愛)무색애(無色愛)의 3애(三愛)를 말한다.",12,5,"['욕', '애']",2
크리에이션,《Girls Planet 999 - Creation Mission》(걸스플래닛999 - 크리에이션 미션)은 엠넷의 서바이벌 리얼리티 프로그램 《Girls Planet 999》의 참가자들의 미니 앨범이다.,19,5,"['크', '리에', '이션']",3
철회,"2009년 제6회 시상식 직전에, 문화체육관광부의 갑작스런 후원 철회 결정으로 인해 한차례 연기 및 장소 변경 등 시상식 운영의 어려움을 겪었다.",20,5,"['철', '회']",2
